month,agegroup,dose,n,first_dose,UF
2022-01-01,3,D4cum,0,Janssen,DF
2022-01-01,4,D4cum,0,Janssen,DF
2022-01-01,5,D4cum,0,Janssen,DF
2022-01-01,6,D4cum,1,Janssen,DF
2022-01-01,7,D4cum,0,Janssen,DF
2022-01-01,8,D4cum,0,Janssen,DF
2022-01-01,9,D4cum,0,Janssen,DF
2022-01-01,10,D4cum,0,Janssen,DF
2022-01-01,11,D4cum,0,Janssen,DF
2022-02-01,2,D4cum,0,Janssen,DF
2022-02-01,3,D4cum,0,Janssen,DF
2022-02-01,4,D4cum,0,Janssen,DF
2022-02-01,5,D4cum,1,Janssen,DF
2022-02-01,6,D4cum,1,Janssen,DF
2022-02-01,7,D4cum,1,Janssen,DF
2022-02-01,8,D4cum,2,Janssen,DF
2022-02-01,9,D4cum,0,Janssen,DF
2022-02-01,10,D4cum,0,Janssen,DF
2022-02-01,11,D4cum,0,Janssen,DF
2022-03-01,2,D4cum,0,Janssen,DF
2022-03-01,3,D4cum,0,Janssen,DF
2022-03-01,4,D4cum,0,Janssen,DF
2022-03-01,5,D4cum,3,Janssen,DF
2022-03-01,6,D4cum,2,Janssen,DF
2022-03-01,7,D4cum,1,Janssen,DF
2022-03-01,8,D4cum,3,Janssen,DF
2022-03-01,9,D4cum,0,Janssen,DF
2022-03-01,10,D4cum,0,Janssen,DF
2022-03-01,11,D4cum,0,Janssen,DF
2022-04-01,2,D4cum,0,Janssen,DF
2022-04-01,3,D4cum,0,Janssen,DF
2022-04-01,4,D4cum,0,Janssen,DF
2022-04-01,5,D4cum,3,Janssen,DF
2022-04-01,6,D4cum,3,Janssen,DF
2022-04-01,7,D4cum,2,Janssen,DF
2022-04-01,8,D4cum,4,Janssen,DF
2022-04-01,9,D4cum,0,Janssen,DF
2022-04-01,10,D4cum,0,Janssen,DF
2022-04-01,11,D4cum,0,Janssen,DF
2022-05-01,2,D4cum,0,Janssen,DF
2022-05-01,3,D4cum,0,Janssen,DF
2022-05-01,4,D4cum,0,Janssen,DF
2022-05-01,5,D4cum,3,Janssen,DF
2022-05-01,6,D4cum,3,Janssen,DF
2022-05-01,7,D4cum,2,Janssen,DF
2022-05-01,8,D4cum,4,Janssen,DF
2022-05-01,9,D4cum,0,Janssen,DF
2022-05-01,10,D4cum,0,Janssen,DF
2022-05-01,11,D4cum,0,Janssen,DF
2022-06-01,2,D4cum,0,Janssen,DF
2022-06-01,3,D4cum,0,Janssen,DF
2022-06-01,4,D4cum,0,Janssen,DF
2022-06-01,5,D4cum,3,Janssen,DF
2022-06-01,6,D4cum,4,Janssen,DF
2022-06-01,7,D4cum,2,Janssen,DF
2022-06-01,8,D4cum,4,Janssen,DF
2022-06-01,9,D4cum,1,Janssen,DF
2022-06-01,10,D4cum,0,Janssen,DF
2022-06-01,11,D4cum,0,Janssen,DF
2022-07-01,2,D4cum,0,Janssen,DF
2022-07-01,3,D4cum,0,Janssen,DF
2022-07-01,4,D4cum,1,Janssen,DF
2022-07-01,5,D4cum,3,Janssen,DF
2022-07-01,6,D4cum,4,Janssen,DF
2022-07-01,7,D4cum,2,Janssen,DF
2022-07-01,8,D4cum,4,Janssen,DF
2022-07-01,9,D4cum,1,Janssen,DF
2022-07-01,10,D4cum,0,Janssen,DF
2022-07-01,11,D4cum,0,Janssen,DF
2021-02-01,2,D5cum,0,Janssen,DF
2021-02-01,3,D5cum,0,Janssen,DF
2021-02-01,4,D5cum,0,Janssen,DF
2021-02-01,5,D5cum,0,Janssen,DF
2021-02-01,6,D5cum,0,Janssen,DF
2021-02-01,7,D5cum,0,Janssen,DF
2021-02-01,8,D5cum,0,Janssen,DF
2021-02-01,9,D5cum,0,Janssen,DF
2021-02-01,10,D5cum,0,Janssen,DF
2021-02-01,11,D5cum,0,Janssen,DF
2021-03-01,2,D5cum,0,Janssen,DF
2021-03-01,3,D5cum,0,Janssen,DF
2021-03-01,4,D5cum,0,Janssen,DF
2021-03-01,5,D5cum,0,Janssen,DF
2021-03-01,6,D5cum,0,Janssen,DF
2021-03-01,7,D5cum,0,Janssen,DF
2021-03-01,8,D5cum,0,Janssen,DF
2021-03-01,9,D5cum,0,Janssen,DF
2021-03-01,10,D5cum,0,Janssen,DF
2021-03-01,11,D5cum,0,Janssen,DF
2021-04-01,2,D5cum,0,Janssen,DF
2021-04-01,3,D5cum,0,Janssen,DF
2021-04-01,4,D5cum,0,Janssen,DF
2021-04-01,5,D5cum,0,Janssen,DF
2021-04-01,6,D5cum,0,Janssen,DF
2021-04-01,7,D5cum,0,Janssen,DF
2021-04-01,8,D5cum,0,Janssen,DF
2021-04-01,9,D5cum,0,Janssen,DF
2021-04-01,10,D5cum,0,Janssen,DF
2021-04-01,11,D5cum,0,Janssen,DF
2021-05-01,2,D5cum,0,Janssen,DF
2021-05-01,3,D5cum,0,Janssen,DF
2021-05-01,4,D5cum,0,Janssen,DF
2021-05-01,5,D5cum,0,Janssen,DF
2021-05-01,6,D5cum,0,Janssen,DF
2021-05-01,7,D5cum,0,Janssen,DF
2021-05-01,8,D5cum,0,Janssen,DF
2021-05-01,9,D5cum,0,Janssen,DF
2021-05-01,10,D5cum,0,Janssen,DF
2021-05-01,11,D5cum,0,Janssen,DF
2021-06-01,2,D5cum,0,Janssen,DF
2021-06-01,3,D5cum,0,Janssen,DF
2021-06-01,4,D5cum,0,Janssen,DF
2021-06-01,5,D5cum,0,Janssen,DF
2021-06-01,6,D5cum,0,Janssen,DF
2021-06-01,7,D5cum,0,Janssen,DF
2021-06-01,8,D5cum,0,Janssen,DF
2021-06-01,9,D5cum,0,Janssen,DF
2021-06-01,10,D5cum,0,Janssen,DF
2021-06-01,11,D5cum,0,Janssen,DF
2021-07-01,2,D5cum,0,Janssen,DF
2021-07-01,3,D5cum,0,Janssen,DF
2021-07-01,4,D5cum,0,Janssen,DF
2021-07-01,5,D5cum,0,Janssen,DF
2021-07-01,6,D5cum,0,Janssen,DF
2021-07-01,7,D5cum,0,Janssen,DF
2021-07-01,8,D5cum,0,Janssen,DF
2021-07-01,9,D5cum,0,Janssen,DF
2021-07-01,10,D5cum,0,Janssen,DF
2021-07-01,11,D5cum,0,Janssen,DF
2021-08-01,2,D5cum,0,Janssen,DF
2021-08-01,3,D5cum,0,Janssen,DF
2021-08-01,4,D5cum,0,Janssen,DF
2021-08-01,5,D5cum,0,Janssen,DF
2021-08-01,6,D5cum,0,Janssen,DF
2021-08-01,7,D5cum,0,Janssen,DF
2021-08-01,8,D5cum,0,Janssen,DF
2021-08-01,9,D5cum,0,Janssen,DF
2021-08-01,10,D5cum,0,Janssen,DF
2021-08-01,11,D5cum,0,Janssen,DF
2021-09-01,2,D5cum,0,Janssen,DF
2021-09-01,3,D5cum,0,Janssen,DF
2021-09-01,4,D5cum,0,Janssen,DF
2021-09-01,5,D5cum,0,Janssen,DF
2021-09-01,6,D5cum,0,Janssen,DF
2021-09-01,7,D5cum,0,Janssen,DF
2021-09-01,8,D5cum,0,Janssen,DF
2021-09-01,9,D5cum,0,Janssen,DF
2021-09-01,10,D5cum,0,Janssen,DF
2021-09-01,11,D5cum,0,Janssen,DF
2021-10-01,2,D5cum,0,Janssen,DF
2021-10-01,3,D5cum,0,Janssen,DF
2021-10-01,4,D5cum,0,Janssen,DF
2021-10-01,5,D5cum,0,Janssen,DF
2021-10-01,6,D5cum,0,Janssen,DF
2021-10-01,7,D5cum,0,Janssen,DF
2021-10-01,8,D5cum,0,Janssen,DF
2021-10-01,9,D5cum,0,Janssen,DF
2021-10-01,10,D5cum,0,Janssen,DF
2021-10-01,11,D5cum,0,Janssen,DF
2021-11-01,2,D5cum,0,Janssen,DF
2021-11-01,3,D5cum,0,Janssen,DF
2021-11-01,4,D5cum,0,Janssen,DF
2021-11-01,5,D5cum,0,Janssen,DF
2021-11-01,6,D5cum,0,Janssen,DF
2021-11-01,7,D5cum,0,Janssen,DF
2021-11-01,8,D5cum,0,Janssen,DF
2021-11-01,9,D5cum,0,Janssen,DF
2021-11-01,10,D5cum,0,Janssen,DF
2021-11-01,11,D5cum,0,Janssen,DF
2021-12-01,2,D5cum,0,Janssen,DF
2021-12-01,3,D5cum,0,Janssen,DF
2021-12-01,4,D5cum,0,Janssen,DF
2021-12-01,5,D5cum,0,Janssen,DF
2021-12-01,6,D5cum,0,Janssen,DF
2021-12-01,7,D5cum,0,Janssen,DF
2021-12-01,8,D5cum,0,Janssen,DF
2021-12-01,9,D5cum,0,Janssen,DF
2021-12-01,10,D5cum,0,Janssen,DF
2021-12-01,11,D5cum,0,Janssen,DF
2022-01-01,2,D5cum,0,Janssen,DF
2022-01-01,3,D5cum,0,Janssen,DF
2022-01-01,4,D5cum,0,Janssen,DF
2022-01-01,5,D5cum,0,Janssen,DF
2022-01-01,6,D5cum,0,Janssen,DF
2022-01-01,7,D5cum,0,Janssen,DF
2022-01-01,8,D5cum,0,Janssen,DF
2022-01-01,9,D5cum,0,Janssen,DF
2022-01-01,10,D5cum,0,Janssen,DF
2022-01-01,11,D5cum,0,Janssen,DF
2022-02-01,2,D5cum,0,Janssen,DF
2022-02-01,3,D5cum,0,Janssen,DF
2022-02-01,4,D5cum,0,Janssen,DF
2022-02-01,5,D5cum,0,Janssen,DF
2022-02-01,6,D5cum,0,Janssen,DF
2022-02-01,7,D5cum,0,Janssen,DF
2022-02-01,8,D5cum,0,Janssen,DF
2022-02-01,9,D5cum,0,Janssen,DF
2022-02-01,10,D5cum,0,Janssen,DF
2022-02-01,11,D5cum,0,Janssen,DF
2022-03-01,2,D5cum,0,Janssen,DF
2022-03-01,3,D5cum,0,Janssen,DF
2022-03-01,4,D5cum,0,Janssen,DF
2022-03-01,5,D5cum,0,Janssen,DF
2022-03-01,6,D5cum,0,Janssen,DF
2022-03-01,7,D5cum,0,Janssen,DF
2022-03-01,8,D5cum,0,Janssen,DF
2022-03-01,9,D5cum,0,Janssen,DF
2022-03-01,10,D5cum,0,Janssen,DF
2022-03-01,11,D5cum,0,Janssen,DF
2022-04-01,2,D5cum,0,Janssen,DF
2022-04-01,3,D5cum,0,Janssen,DF
2022-04-01,4,D5cum,0,Janssen,DF
2022-04-01,5,D5cum,0,Janssen,DF
2022-04-01,6,D5cum,0,Janssen,DF
2022-04-01,7,D5cum,0,Janssen,DF
2022-04-01,8,D5cum,0,Janssen,DF
2022-04-01,9,D5cum,0,Janssen,DF
2022-04-01,10,D5cum,0,Janssen,DF
2022-04-01,11,D5cum,0,Janssen,DF
2022-05-01,2,D5cum,0,Janssen,DF
2022-05-01,3,D5cum,0,Janssen,DF
2022-05-01,4,D5cum,0,Janssen,DF
2022-05-01,5,D5cum,0,Janssen,DF
2022-05-01,6,D5cum,0,Janssen,DF
2022-05-01,7,D5cum,0,Janssen,DF
2022-05-01,8,D5cum,0,Janssen,DF
2022-05-01,9,D5cum,0,Janssen,DF
2022-05-01,10,D5cum,0,Janssen,DF
2022-05-01,11,D5cum,0,Janssen,DF
2022-06-01,2,D5cum,0,Janssen,DF
2022-06-01,3,D5cum,0,Janssen,DF
2022-06-01,4,D5cum,0,Janssen,DF
2022-06-01,5,D5cum,0,Janssen,DF
2022-06-01,6,D5cum,0,Janssen,DF
2022-06-01,7,D5cum,0,Janssen,DF
2022-06-01,8,D5cum,0,Janssen,DF
2022-06-01,9,D5cum,0,Janssen,DF
2022-06-01,10,D5cum,0,Janssen,DF
2022-06-01,11,D5cum,0,Janssen,DF
2022-07-01,2,D5cum,0,Janssen,DF
2022-07-01,3,D5cum,0,Janssen,DF
2022-07-01,4,D5cum,0,Janssen,DF
2022-07-01,5,D5cum,0,Janssen,DF
2022-07-01,6,D5cum,0,Janssen,DF
2022-07-01,7,D5cum,0,Janssen,DF
2022-07-01,8,D5cum,0,Janssen,DF
2022-07-01,9,D5cum,0,Janssen,DF
2022-07-01,10,D5cum,0,Janssen,DF
2022-07-01,11,D5cum,0,Janssen,DF
2021-02-01,2,D1,0,Janssen,ES
2021-02-01,3,D1,0,Janssen,ES
2021-02-01,4,D1,0,Janssen,ES
2021-02-01,5,D1,1,Janssen,ES
2021-02-01,6,D1,0,Janssen,ES
2021-02-01,7,D1,0,Janssen,ES
2021-02-01,8,D1,0,Janssen,ES
2021-02-01,9,D1,0,Janssen,ES
2021-02-01,10,D1,0,Janssen,ES
2021-02-01,11,D1,0,Janssen,ES
2021-03-01,2,D1,0,Janssen,ES
2021-03-01,3,D1,0,Janssen,ES
2021-03-01,4,D1,0,Janssen,ES
2021-03-01,5,D1,1,Janssen,ES
2021-03-01,6,D1,1,Janssen,ES
2021-03-01,7,D1,0,Janssen,ES
2021-03-01,8,D1,0,Janssen,ES
2021-03-01,9,D1,0,Janssen,ES
2021-03-01,10,D1,0,Janssen,ES
2021-03-01,11,D1,0,Janssen,ES
2021-04-01,2,D1,0,Janssen,ES
2021-04-01,3,D1,0,Janssen,ES
2021-04-01,4,D1,0,Janssen,ES
2021-04-01,5,D1,1,Janssen,ES
2021-04-01,6,D1,0,Janssen,ES
2021-04-01,7,D1,0,Janssen,ES
2021-04-01,8,D1,0,Janssen,ES
2021-04-01,9,D1,5,Janssen,ES
2021-04-01,10,D1,27,Janssen,ES
2021-04-01,11,D1,0,Janssen,ES
2021-05-01,2,D1,0,Janssen,ES
2021-05-01,3,D1,0,Janssen,ES
2021-05-01,4,D1,0,Janssen,ES
2021-05-01,5,D1,3,Janssen,ES
2021-05-01,6,D1,0,Janssen,ES
2021-05-01,7,D1,0,Janssen,ES
2021-05-01,8,D1,1,Janssen,ES
2021-05-01,9,D1,0,Janssen,ES
2021-05-01,10,D1,-10,Janssen,ES
2021-05-01,11,D1,0,Janssen,ES
2021-06-01,2,D1,0,Janssen,ES
2021-06-01,3,D1,0,Janssen,ES
2021-06-01,4,D1,4,Janssen,ES
2021-06-01,5,D1,1,Janssen,ES
2021-06-01,6,D1,0,Janssen,ES
2021-06-01,7,D1,0,Janssen,ES
2021-06-01,8,D1,0,Janssen,ES
2021-06-01,9,D1,-4,Janssen,ES
2021-06-01,10,D1,-3,Janssen,ES
2021-06-01,11,D1,0,Janssen,ES
2021-07-01,2,D1,0,Janssen,ES
2021-07-01,3,D1,0,Janssen,ES
2021-07-01,4,D1,94,Janssen,ES
2021-07-01,5,D1,10387,Janssen,ES
2021-07-01,6,D1,17241,Janssen,ES
2021-07-01,7,D1,2072,Janssen,ES
2021-07-01,8,D1,243,Janssen,ES
2021-07-01,9,D1,59,Janssen,ES
2021-07-01,10,D1,12,Janssen,ES
2021-07-01,11,D1,4,Janssen,ES
2021-08-01,2,D1,0,Janssen,ES
2021-08-01,3,D1,2,Janssen,ES
2021-08-01,4,D1,2412,Janssen,ES
2021-08-01,5,D1,48471,Janssen,ES
2021-08-01,6,D1,21515,Janssen,ES
2021-08-01,7,D1,3210,Janssen,ES
2021-08-01,8,D1,464,Janssen,ES
2021-08-01,9,D1,74,Janssen,ES
2021-08-01,10,D1,21,Janssen,ES
2021-08-01,11,D1,3,Janssen,ES
2021-09-01,2,D1,0,Janssen,ES
2021-09-01,3,D1,0,Janssen,ES
2021-09-01,4,D1,243,Janssen,ES
2021-09-01,5,D1,103,Janssen,ES
2021-09-01,6,D1,29,Janssen,ES
2021-09-01,7,D1,7,Janssen,ES
2021-09-01,8,D1,3,Janssen,ES
2021-09-01,9,D1,1,Janssen,ES
2021-09-01,10,D1,1,Janssen,ES
2021-09-01,11,D1,0,Janssen,ES
2021-10-01,2,D1,0,Janssen,ES
2021-10-01,3,D1,1,Janssen,ES
2021-10-01,4,D1,1,Janssen,ES
2021-10-01,5,D1,-27,Janssen,ES
2021-10-01,6,D1,-16,Janssen,ES
2021-10-01,7,D1,1,Janssen,ES
2021-10-01,8,D1,2,Janssen,ES
2021-10-01,9,D1,0,Janssen,ES
2021-10-01,10,D1,-2,Janssen,ES
2021-10-01,11,D1,0,Janssen,ES
2021-11-01,2,D1,0,Janssen,ES
2021-11-01,3,D1,1,Janssen,ES
2021-11-01,4,D1,124,Janssen,ES
2021-11-01,5,D1,23,Janssen,ES
2021-11-01,6,D1,24,Janssen,ES
2021-11-01,7,D1,23,Janssen,ES
2021-11-01,8,D1,1,Janssen,ES
2021-11-01,9,D1,1,Janssen,ES
2021-11-01,10,D1,3,Janssen,ES
2021-11-01,11,D1,0,Janssen,ES
2021-12-01,2,D1,0,Janssen,ES
2021-12-01,3,D1,0,Janssen,ES
2021-12-01,4,D1,-10,Janssen,ES
2021-12-01,5,D1,-174,Janssen,ES
2021-12-01,6,D1,-88,Janssen,ES
2021-12-01,7,D1,-17,Janssen,ES
2021-12-01,8,D1,-22,Janssen,ES
2021-12-01,9,D1,-8,Janssen,ES
2021-12-01,10,D1,-6,Janssen,ES
2021-12-01,11,D1,0,Janssen,ES
2022-01-01,2,D1,0,Janssen,ES
2022-01-01,3,D1,3,Janssen,ES
2022-01-01,4,D1,-870,Janssen,ES
2022-01-01,5,D1,-20839,Janssen,ES
2022-01-01,6,D1,-12029,Janssen,ES
2022-01-01,7,D1,-989,Janssen,ES
2022-01-01,8,D1,-118,Janssen,ES
2022-01-01,9,D1,-19,Janssen,ES
2022-01-01,10,D1,-3,Janssen,ES
2022-01-01,11,D1,-1,Janssen,ES
2022-02-01,2,D1,0,Janssen,ES
2022-02-01,3,D1,5,Janssen,ES
2022-02-01,4,D1,-325,Janssen,ES
2022-02-01,5,D1,-9595,Janssen,ES
2022-02-01,6,D1,-6181,Janssen,ES
2022-02-01,7,D1,-669,Janssen,ES
2022-02-01,8,D1,-59,Janssen,ES
2022-02-01,9,D1,-7,Janssen,ES
2022-02-01,10,D1,-2,Janssen,ES
2022-02-01,11,D1,0,Janssen,ES
2022-03-01,2,D1,1,Janssen,ES
2022-03-01,3,D1,2,Janssen,ES
2022-03-01,4,D1,-122,Janssen,ES
2022-03-01,5,D1,-3740,Janssen,ES
2022-03-01,6,D1,-2820,Janssen,ES
2022-03-01,7,D1,-339,Janssen,ES
2022-03-01,8,D1,-24,Janssen,ES
2022-03-01,9,D1,-3,Janssen,ES
2022-03-01,10,D1,0,Janssen,ES
2022-03-01,11,D1,0,Janssen,ES
2022-04-01,2,D1,0,Janssen,ES
2022-04-01,3,D1,1,Janssen,ES
2022-04-01,4,D1,176,Janssen,ES
2022-04-01,5,D1,-1881,Janssen,ES
2022-04-01,6,D1,-1391,Janssen,ES
2022-04-01,7,D1,-171,Janssen,ES
2022-04-01,8,D1,-18,Janssen,ES
2022-04-01,9,D1,-5,Janssen,ES
2022-04-01,10,D1,1,Janssen,ES
2022-04-01,11,D1,0,Janssen,ES
2022-05-01,2,D1,1,Janssen,ES
2022-05-01,3,D1,2,Janssen,ES
2022-05-01,4,D1,33,Janssen,ES
2022-05-01,5,D1,-788,Janssen,ES
2022-05-01,6,D1,-622,Janssen,ES
2022-05-01,7,D1,-77,Janssen,ES
2022-05-01,8,D1,-7,Janssen,ES
2022-05-01,9,D1,3,Janssen,ES
2022-05-01,10,D1,1,Janssen,ES
2022-05-01,11,D1,2,Janssen,ES
2022-06-01,2,D1,0,Janssen,ES
2022-06-01,3,D1,2,Janssen,ES
2022-06-01,4,D1,29,Janssen,ES
2022-06-01,5,D1,-504,Janssen,ES
2022-06-01,6,D1,-366,Janssen,ES
2022-06-01,7,D1,-45,Janssen,ES
2022-06-01,8,D1,-3,Janssen,ES
2022-06-01,9,D1,-2,Janssen,ES
2022-06-01,10,D1,-1,Janssen,ES
2022-06-01,11,D1,0,Janssen,ES
2022-07-01,2,D1,1,Janssen,ES
2022-07-01,3,D1,-1,Janssen,ES
2022-07-01,4,D1,17,Janssen,ES
2022-07-01,5,D1,-470,Janssen,ES
2022-07-01,6,D1,-375,Janssen,ES
2022-07-01,7,D1,-76,Janssen,ES
2022-07-01,8,D1,-9,Janssen,ES
2022-07-01,9,D1,0,Janssen,ES
2022-07-01,10,D1,0,Janssen,ES
2022-07-01,11,D1,0,Janssen,ES
2021-02-01,2,D1,21,Other,ES
2021-02-01,3,D1,20,Other,ES
2021-02-01,4,D1,9924,Other,ES
2021-02-01,5,D1,16254,Other,ES
2021-02-01,6,D1,13572,Other,ES
2021-02-01,7,D1,7455,Other,ES
2021-02-01,8,D1,3194,Other,ES
2021-02-01,9,D1,1157,Other,ES
2021-02-01,10,D1,826,Other,ES
2021-02-01,11,D1,406,Other,ES
2021-03-01,2,D1,18,Other,ES
2021-03-01,3,D1,51,Other,ES
2021-03-01,4,D1,4100,Other,ES
2021-03-01,5,D1,3160,Other,ES
2021-03-01,6,D1,1781,Other,ES
2021-03-01,7,D1,1015,Other,ES
2021-03-01,8,D1,1276,Other,ES
2021-03-01,9,D1,533,Other,ES
2021-03-01,10,D1,22955,Other,ES
2021-03-01,11,D1,14600,Other,ES
2021-04-01,2,D1,11,Other,ES
2021-04-01,3,D1,12,Other,ES
2021-04-01,4,D1,3153,Other,ES
2021-04-01,5,D1,365,Other,ES
2021-04-01,6,D1,73,Other,ES
2021-04-01,7,D1,-44,Other,ES
2021-04-01,8,D1,44416,Other,ES
2021-04-01,9,D1,151569,Other,ES
2021-04-01,10,D1,26819,Other,ES
2021-04-01,11,D1,-11919,Other,ES
2021-05-01,2,D1,5,Other,ES
2021-05-01,3,D1,18,Other,ES
2021-05-01,4,D1,-2186,Other,ES
2021-05-01,5,D1,-3359,Other,ES
2021-05-01,6,D1,-2686,Other,ES
2021-05-01,7,D1,4165,Other,ES
2021-05-01,8,D1,236394,Other,ES
2021-05-01,9,D1,-71598,Other,ES
2021-05-01,10,D1,-18395,Other,ES
2021-05-01,11,D1,-641,Other,ES
2021-06-01,2,D1,4,Other,ES
2021-06-01,3,D1,66,Other,ES
2021-06-01,4,D1,25377,Other,ES
2021-06-01,5,D1,50576,Other,ES
2021-06-01,6,D1,93487,Other,ES
2021-06-01,7,D1,134611,Other,ES
2021-06-01,8,D1,-71986,Other,ES
2021-06-01,9,D1,-53341,Other,ES
2021-06-01,10,D1,-13413,Other,ES
2021-06-01,11,D1,-644,Other,ES
2021-07-01,2,D1,3,Other,ES
2021-07-01,3,D1,54,Other,ES
2021-07-01,4,D1,38507,Other,ES
2021-07-01,5,D1,59528,Other,ES
2021-07-01,6,D1,221255,Other,ES
2021-07-01,7,D1,230046,Other,ES
2021-07-01,8,D1,-50720,Other,ES
2021-07-01,9,D1,-10612,Other,ES
2021-07-01,10,D1,-11331,Other,ES
2021-07-01,11,D1,-278,Other,ES
2021-08-01,2,D1,3,Other,ES
2021-08-01,3,D1,42,Other,ES
2021-08-01,4,D1,26032,Other,ES
2021-08-01,5,D1,209829,Other,ES
2021-08-01,6,D1,90005,Other,ES
2021-08-01,7,D1,-25347,Other,ES
2021-08-01,8,D1,-96617,Other,ES
2021-08-01,9,D1,-4613,Other,ES
2021-08-01,10,D1,-801,Other,ES
2021-08-01,11,D1,-67,Other,ES
2021-09-01,2,D1,8,Other,ES
2021-09-01,3,D1,332,Other,ES
2021-09-01,4,D1,343893,Other,ES
2021-09-01,5,D1,39829,Other,ES
2021-09-01,6,D1,-90927,Other,ES
2021-09-01,7,D1,-166009,Other,ES
2021-09-01,8,D1,-27320,Other,ES
2021-09-01,9,D1,-1489,Other,ES
2021-09-01,10,D1,-319,Other,ES
2021-09-01,11,D1,-31,Other,ES
2021-10-01,2,D1,100,Other,ES
2021-10-01,3,D1,202097,Other,ES
2021-10-01,4,D1,12854,Other,ES
2021-10-01,5,D1,-91257,Other,ES
2021-10-01,6,D1,-157161,Other,ES
2021-10-01,7,D1,-98414,Other,ES
2021-10-01,8,D1,-7818,Other,ES
2021-10-01,9,D1,-923,Other,ES
2021-10-01,10,D1,-643,Other,ES
2021-10-01,11,D1,-193,Other,ES
2021-11-01,2,D1,56,Other,ES
2021-11-01,3,D1,52131,Other,ES
2021-11-01,4,D1,-132526,Other,ES
2021-11-01,5,D1,-122367,Other,ES
2021-11-01,6,D1,-73258,Other,ES
2021-11-01,7,D1,-31621,Other,ES
2021-11-01,8,D1,-5339,Other,ES
2021-11-01,9,D1,-1202,Other,ES
2021-11-01,10,D1,-626,Other,ES
2021-11-01,11,D1,-90,Other,ES
2021-12-01,2,D1,16,Other,ES
2021-12-01,3,D1,-65624,Other,ES
2021-12-01,4,D1,-120944,Other,ES
2021-12-01,5,D1,-49811,Other,ES
2021-12-01,6,D1,-23535,Other,ES
2021-12-01,7,D1,-10758,Other,ES
2021-12-01,8,D1,-3978,Other,ES
2021-12-01,9,D1,-868,Other,ES
2021-12-01,10,D1,-533,Other,ES
2021-12-01,11,D1,-37,Other,ES
2022-01-01,2,D1,21,Other,ES
2022-01-01,3,D1,-63217,Other,ES
2022-01-01,4,D1,-37262,Other,ES
2022-01-01,5,D1,-14920,Other,ES
2022-01-01,6,D1,-7978,Other,ES
2022-01-01,7,D1,-4357,Other,ES
2022-01-01,8,D1,-1260,Other,ES
2022-01-01,9,D1,-270,Other,ES
2022-01-01,10,D1,-135,Other,ES
2022-01-01,11,D1,-31,Other,ES
2022-02-01,2,D1,50349,Other,ES
2022-02-01,3,D1,-21955,Other,ES
2022-02-01,4,D1,-17755,Other,ES
2022-02-01,5,D1,-8415,Other,ES
2022-02-01,6,D1,-4909,Other,ES
2022-02-01,7,D1,-3064,Other,ES
2022-02-01,8,D1,-494,Other,ES
2022-02-01,9,D1,-90,Other,ES
2022-02-01,10,D1,-73,Other,ES
2022-02-01,11,D1,-7,Other,ES
2022-03-01,2,D1,81192,Other,ES
2022-03-01,3,D1,-6650,Other,ES
2022-03-01,4,D1,-10973,Other,ES
2022-03-01,5,D1,-5557,Other,ES
2022-03-01,6,D1,-3320,Other,ES
2022-03-01,7,D1,-1820,Other,ES
2022-03-01,8,D1,-309,Other,ES
2022-03-01,9,D1,-35,Other,ES
2022-03-01,10,D1,-30,Other,ES
2022-03-01,11,D1,-5,Other,ES
2022-04-01,2,D1,-15794,Other,ES
2022-04-01,3,D1,-5973,Other,ES
2022-04-01,4,D1,-7527,Other,ES
2022-04-01,5,D1,-3834,Other,ES
2022-04-01,6,D1,-2285,Other,ES
2022-04-01,7,D1,-1475,Other,ES
2022-04-01,8,D1,-599,Other,ES
2022-04-01,9,D1,-175,Other,ES
2022-04-01,10,D1,-53,Other,ES
2022-04-01,11,D1,-14,Other,ES
2022-05-01,2,D1,-10958,Other,ES
2022-05-01,3,D1,-3668,Other,ES
2022-05-01,4,D1,-3761,Other,ES
2022-05-01,5,D1,-1831,Other,ES
2022-05-01,6,D1,-999,Other,ES
2022-05-01,7,D1,-740,Other,ES
2022-05-01,8,D1,-468,Other,ES
2022-05-01,9,D1,-25,Other,ES
2022-05-01,10,D1,-102,Other,ES
2022-05-01,11,D1,9,Other,ES
2022-06-01,2,D1,-8731,Other,ES
2022-06-01,3,D1,-2653,Other,ES
2022-06-01,4,D1,-2281,Other,ES
2022-06-01,5,D1,-1105,Other,ES
2022-06-01,6,D1,-627,Other,ES
2022-06-01,7,D1,-435,Other,ES
2022-06-01,8,D1,-118,Other,ES
2022-06-01,9,D1,38,Other,ES
2022-06-01,10,D1,-70,Other,ES
2022-06-01,11,D1,3,Other,ES
2022-07-01,2,D1,-2842,Other,ES
2022-07-01,3,D1,-4612,Other,ES
2022-07-01,4,D1,-1508,Other,ES
2022-07-01,5,D1,-713,Other,ES
2022-07-01,6,D1,-477,Other,ES
2022-07-01,7,D1,-177,Other,ES
2022-07-01,8,D1,24,Other,ES
2022-07-01,9,D1,21,Other,ES
2022-07-01,10,D1,-5,Other,ES
2022-07-01,11,D1,4,Other,ES
2021-02-01,2,D2,0,Janssen,ES
2021-02-01,3,D2,0,Janssen,ES
2021-02-01,4,D2,0,Janssen,ES
2021-02-01,5,D2,0,Janssen,ES
2021-02-01,6,D2,0,Janssen,ES
2021-02-01,7,D2,0,Janssen,ES
2021-02-01,8,D2,0,Janssen,ES
