week,agegroup,dose,n,UF
2021-09-04,4,D1,82246,GO
2021-09-04,5,D1,-31206,GO
2021-09-04,6,D1,-39751,GO
2021-09-04,7,D1,-130688,GO
2021-09-04,8,D1,-9269,GO
2021-09-04,9,D1,-314,GO
2021-09-04,10,D1,-105,GO
2021-09-04,11,D1,-6,GO
2021-09-11,2,Dcum,0,GO
2021-09-11,3,Dcum,13,GO
2021-09-11,4,Dcum,18426,GO
2021-09-11,5,Dcum,36049,GO
2021-09-11,6,Dcum,84102,GO
2021-09-11,7,Dcum,19024,GO
2021-09-11,8,Dcum,1350,GO
2021-09-11,9,Dcum,265,GO
2021-09-11,10,Dcum,88,GO
2021-09-11,11,Dcum,15,GO
2021-09-11,2,D2cum,2,GO
2021-09-11,3,D2cum,241,GO
2021-09-11,4,D2cum,194461,GO
2021-09-11,5,D2cum,291710,GO
2021-09-11,6,D2cum,333191,GO
2021-09-11,7,D2cum,515775,GO
2021-09-11,8,D2cum,462069,GO
2021-09-11,9,D2cum,225843,GO
2021-09-11,10,D2cum,79538,GO
2021-09-11,11,D2cum,14816,GO
2021-09-11,2,D1cum,92,GO
2021-09-11,3,D1cum,34933,GO
2021-09-11,4,D1cum,833047,GO
2021-09-11,5,D1cum,719253,GO
2021-09-11,6,D1cum,589335,GO
2021-09-11,7,D1cum,257402,GO
2021-09-11,8,D1cum,41298,GO
2021-09-11,9,D1cum,13497,GO
2021-09-11,10,D1cum,6519,GO
2021-09-11,11,D1cum,1370,GO
2021-09-11,2,D,0,GO
2021-09-11,3,D,0,GO
2021-09-11,4,D,32,GO
2021-09-11,5,D,11,GO
2021-09-11,6,D,12,GO
2021-09-11,7,D,5,GO
2021-09-11,8,D,3,GO
2021-09-11,9,D,1,GO
2021-09-11,10,D,1,GO
2021-09-11,11,D,0,GO
2021-09-11,2,D2,0,GO
2021-09-11,3,D2,31,GO
2021-09-11,4,D2,28743,GO
2021-09-11,5,D2,27334,GO
2021-09-11,6,D2,34661,GO
2021-09-11,7,D2,81045,GO
2021-09-11,8,D2,4810,GO
2021-09-11,9,D2,347,GO
2021-09-11,10,D2,102,GO
2021-09-11,11,D2,22,GO
2021-09-11,2,D1,7,GO
2021-09-11,3,D1,17253,GO
2021-09-11,4,D1,27975,GO
2021-09-11,5,D1,-11728,GO
2021-09-11,6,D1,-27663,GO
2021-09-11,7,D1,-76609,GO
2021-09-11,8,D1,-4128,GO
2021-09-11,9,D1,-159,GO
2021-09-11,10,D1,-40,GO
2021-09-11,11,D1,-13,GO
2021-09-18,2,Dcum,0,GO
2021-09-18,3,Dcum,13,GO
2021-09-18,4,Dcum,18433,GO
2021-09-18,5,Dcum,36055,GO
2021-09-18,6,Dcum,84105,GO
2021-09-18,7,Dcum,19026,GO
2021-09-18,8,Dcum,1350,GO
2021-09-18,9,Dcum,265,GO
2021-09-18,10,Dcum,88,GO
2021-09-18,11,Dcum,16,GO
2021-09-18,2,D2cum,2,GO
2021-09-18,3,D2cum,282,GO
2021-09-18,4,D2cum,239982,GO
2021-09-18,5,D2cum,320292,GO
2021-09-18,6,D2cum,385336,GO
2021-09-18,7,D2cum,586483,GO
2021-09-18,8,D2cum,465513,GO
2021-09-18,9,D2cum,226226,GO
2021-09-18,10,D2cum,79713,GO
2021-09-18,11,D2cum,14859,GO
2021-09-18,2,D1cum,112,GO
2021-09-18,3,D1cum,103812,GO
2021-09-18,4,D1cum,839921,GO
2021-09-18,5,D1cum,704893,GO
2021-09-18,6,D1cum,544185,GO
2021-09-18,7,D1cum,190920,GO
2021-09-18,8,D1cum,38553,GO
2021-09-18,9,D1cum,13301,GO
2021-09-18,10,D1cum,6420,GO
2021-09-18,11,D1cum,1335,GO
2021-09-18,2,D,0,GO
2021-09-18,3,D,0,GO
2021-09-18,4,D,7,GO
2021-09-18,5,D,6,GO
2021-09-18,6,D,3,GO
2021-09-18,7,D,2,GO
2021-09-18,8,D,0,GO
2021-09-18,9,D,0,GO
2021-09-18,10,D,0,GO
2021-09-18,11,D,1,GO
2021-09-18,2,D2,0,GO
2021-09-18,3,D2,41,GO
2021-09-18,4,D2,45521,GO
2021-09-18,5,D2,28582,GO
2021-09-18,6,D2,52145,GO
2021-09-18,7,D2,70708,GO
2021-09-18,8,D2,3444,GO
2021-09-18,9,D2,383,GO
2021-09-18,10,D2,175,GO
2021-09-18,11,D2,43,GO
2021-09-18,2,D1,20,GO
2021-09-18,3,D1,68879,GO
2021-09-18,4,D1,6874,GO
2021-09-18,5,D1,-14360,GO
2021-09-18,6,D1,-45150,GO
2021-09-18,7,D1,-66482,GO
2021-09-18,8,D1,-2745,GO
2021-09-18,9,D1,-196,GO
2021-09-18,10,D1,-99,GO
2021-09-18,11,D1,-35,GO
2021-09-25,2,Dcum,0,GO
2021-09-25,3,Dcum,13,GO
2021-09-25,4,Dcum,18467,GO
2021-09-25,5,Dcum,36068,GO
2021-09-25,6,Dcum,84121,GO
2021-09-25,7,Dcum,19030,GO
2021-09-25,8,Dcum,1351,GO
2021-09-25,9,Dcum,266,GO
2021-09-25,10,Dcum,88,GO
2021-09-25,11,Dcum,16,GO
2021-09-25,2,D2cum,3,GO
2021-09-25,3,D2cum,352,GO
2021-09-25,4,D2cum,283806,GO
2021-09-25,5,D2cum,346710,GO
2021-09-25,6,D2cum,455820,GO
2021-09-25,7,D2cum,624516,GO
2021-09-25,8,D2cum,467676,GO
2021-09-25,9,D2cum,226499,GO
2021-09-25,10,D2cum,79817,GO
2021-09-25,11,D2cum,14872,GO
2021-09-25,2,D1cum,132,GO
2021-09-25,3,D1cum,185600,GO
2021-09-25,4,D1cum,828439,GO
2021-09-25,5,D1cum,689093,GO
2021-09-25,6,D1cum,479592,GO
2021-09-25,7,D1cum,155793,GO
2021-09-25,8,D1cum,36913,GO
2021-09-25,9,D1cum,13201,GO
2021-09-25,10,D1cum,6372,GO
2021-09-25,11,D1cum,1333,GO
2021-09-25,2,D,0,GO
2021-09-25,3,D,0,GO
2021-09-25,4,D,34,GO
2021-09-25,5,D,13,GO
2021-09-25,6,D,16,GO
2021-09-25,7,D,4,GO
2021-09-25,8,D,1,GO
2021-09-25,9,D,1,GO
2021-09-25,10,D,0,GO
2021-09-25,11,D,0,GO
2021-09-25,2,D2,1,GO
2021-09-25,3,D2,70,GO
2021-09-25,4,D2,43824,GO
2021-09-25,5,D2,26418,GO
2021-09-25,6,D2,70484,GO
2021-09-25,7,D2,38033,GO
2021-09-25,8,D2,2163,GO
2021-09-25,9,D2,273,GO
2021-09-25,10,D2,104,GO
2021-09-25,11,D2,13,GO
2021-09-25,2,D1,20,GO
2021-09-25,3,D1,81788,GO
2021-09-25,4,D1,-11482,GO
2021-09-25,5,D1,-15800,GO
2021-09-25,6,D1,-64593,GO
2021-09-25,7,D1,-35127,GO
2021-09-25,8,D1,-1640,GO
2021-09-25,9,D1,-100,GO
2021-09-25,10,D1,-48,GO
2021-09-25,11,D1,-2,GO
2021-10-02,2,Dcum,0,GO
2021-10-02,3,Dcum,13,GO
2021-10-02,4,Dcum,18486,GO
2021-10-02,5,Dcum,36075,GO
2021-10-02,6,Dcum,84129,GO
2021-10-02,7,Dcum,19031,GO
2021-10-02,8,Dcum,1351,GO
2021-10-02,9,Dcum,267,GO
2021-10-02,10,Dcum,88,GO
2021-10-02,11,Dcum,16,GO
2021-10-02,2,D2cum,4,GO
2021-10-02,3,D2cum,422,GO
2021-10-02,4,D2cum,327343,GO
2021-10-02,5,D2cum,379041,GO
2021-10-02,6,D2cum,541093,GO
2021-10-02,7,D2cum,649770,GO
2021-10-02,8,D2cum,469572,GO
2021-10-02,9,D2cum,226830,GO
2021-10-02,10,D2cum,79932,GO
2021-10-02,11,D2cum,14889,GO
2021-10-02,2,D1cum,146,GO
2021-10-02,3,D1cum,261116,GO
2021-10-02,4,D1cum,806017,GO
2021-10-02,5,D1cum,664723,GO
2021-10-02,6,D1cum,399234,GO
2021-10-02,7,D1cum,132682,GO
2021-10-02,8,D1cum,35447,GO
2021-10-02,9,D1cum,12996,GO
2021-10-02,10,D1cum,6307,GO
2021-10-02,11,D1cum,1322,GO
2021-10-02,2,D,0,GO
2021-10-02,3,D,0,GO
2021-10-02,4,D,19,GO
2021-10-02,5,D,7,GO
2021-10-02,6,D,8,GO
2021-10-02,7,D,1,GO
2021-10-02,8,D,0,GO
2021-10-02,9,D,1,GO
2021-10-02,10,D,0,GO
2021-10-02,11,D,0,GO
2021-10-02,2,D2,1,GO
2021-10-02,3,D2,70,GO
2021-10-02,4,D2,43537,GO
2021-10-02,5,D2,32331,GO
2021-10-02,6,D2,85273,GO
2021-10-02,7,D2,25254,GO
2021-10-02,8,D2,1896,GO
2021-10-02,9,D2,331,GO
2021-10-02,10,D2,115,GO
2021-10-02,11,D2,17,GO
2021-10-02,2,D1,14,GO
2021-10-02,3,D1,75516,GO
2021-10-02,4,D1,-22422,GO
2021-10-02,5,D1,-24370,GO
2021-10-02,6,D1,-80358,GO
2021-10-02,7,D1,-23111,GO
2021-10-02,8,D1,-1466,GO
2021-10-02,9,D1,-205,GO
2021-10-02,10,D1,-65,GO
2021-10-02,11,D1,-11,GO
2021-10-09,2,Dcum,0,GO
2021-10-09,3,Dcum,13,GO
2021-10-09,4,Dcum,18542,GO
2021-10-09,5,Dcum,36115,GO
2021-10-09,6,Dcum,84145,GO
2021-10-09,7,Dcum,19037,GO
2021-10-09,8,Dcum,1354,GO
2021-10-09,9,Dcum,267,GO
2021-10-09,10,Dcum,88,GO
2021-10-09,11,Dcum,16,GO
2021-10-09,2,D2cum,5,GO
2021-10-09,3,D2cum,510,GO
2021-10-09,4,D2cum,363184,GO
2021-10-09,5,D2cum,418591,GO
2021-10-09,6,D2cum,614357,GO
2021-10-09,7,D2cum,666831,GO
2021-10-09,8,D2cum,471191,GO
2021-10-09,9,D2cum,227200,GO
2021-10-09,10,D2cum,80059,GO
2021-10-09,11,D2cum,14905,GO
2021-10-09,2,D1cum,170,GO
2021-10-09,3,D1cum,314793,GO
2021-10-09,4,D1cum,785883,GO
2021-10-09,5,D1cum,631892,GO
2021-10-09,6,D1cum,330137,GO
2021-10-09,7,D1cum,117287,GO
2021-10-09,8,D1cum,34222,GO
2021-10-09,9,D1cum,12724,GO
2021-10-09,10,D1cum,6231,GO
2021-10-09,11,D1cum,1315,GO
2021-10-09,2,D,0,GO
2021-10-09,3,D,0,GO
2021-10-09,4,D,56,GO
2021-10-09,5,D,40,GO
2021-10-09,6,D,16,GO
2021-10-09,7,D,6,GO
2021-10-09,8,D,3,GO
2021-10-09,9,D,0,GO
2021-10-09,10,D,0,GO
2021-10-09,11,D,0,GO
2021-10-09,2,D2,1,GO
2021-10-09,3,D2,88,GO
2021-10-09,4,D2,35841,GO
2021-10-09,5,D2,39550,GO
2021-10-09,6,D2,73264,GO
2021-10-09,7,D2,17061,GO
2021-10-09,8,D2,1619,GO
2021-10-09,9,D2,370,GO
2021-10-09,10,D2,127,GO
2021-10-09,11,D2,16,GO
2021-10-09,2,D1,24,GO
2021-10-09,3,D1,53677,GO
2021-10-09,4,D1,-20134,GO
2021-10-09,5,D1,-32831,GO
2021-10-09,6,D1,-69097,GO
2021-10-09,7,D1,-15395,GO
2021-10-09,8,D1,-1225,GO
2021-10-09,9,D1,-272,GO
2021-10-09,10,D1,-76,GO
2021-10-09,11,D1,-7,GO
2021-10-16,2,Dcum,0,GO
2021-10-16,3,Dcum,14,GO
2021-10-16,4,Dcum,18643,GO
2021-10-16,5,Dcum,36170,GO
2021-10-16,6,Dcum,84185,GO
2021-10-16,7,Dcum,19052,GO
2021-10-16,8,Dcum,1359,GO
2021-10-16,9,Dcum,267,GO
2021-10-16,10,Dcum,88,GO
2021-10-16,11,Dcum,17,GO
2021-10-16,2,D2cum,6,GO
2021-10-16,3,D2cum,591,GO
2021-10-16,4,D2cum,391445,GO
2021-10-16,5,D2cum,476991,GO
2021-10-16,6,D2cum,667744,GO
2021-10-16,7,D2cum,677922,GO
2021-10-16,8,D2cum,472502,GO
2021-10-16,9,D2cum,227493,GO
2021-10-16,10,D2cum,80158,GO
2021-10-16,11,D2cum,14915,GO
2021-10-16,2,D1cum,186,GO
2021-10-16,3,D1cum,345574,GO
2021-10-16,4,D1cum,768117,GO
2021-10-16,5,D1cum,578419,GO
2021-10-16,6,D1cum,279717,GO
2021-10-16,7,D1cum,107270,GO
2021-10-16,8,D1cum,33165,GO
2021-10-16,9,D1cum,12508,GO
2021-10-16,10,D1cum,6156,GO
2021-10-16,11,D1cum,1308,GO
2021-10-16,2,D,0,GO
2021-10-16,3,D,1,GO
2021-10-16,4,D,101,GO
2021-10-16,5,D,55,GO
2021-10-16,6,D,40,GO
2021-10-16,7,D,15,GO
2021-10-16,8,D,5,GO
2021-10-16,9,D,0,GO
2021-10-16,10,D,0,GO
2021-10-16,11,D,1,GO
2021-10-16,2,D2,1,GO
2021-10-16,3,D2,81,GO
2021-10-16,4,D2,28261,GO
2021-10-16,5,D2,58400,GO
2021-10-16,6,D2,53387,GO
2021-10-16,7,D2,11091,GO
2021-10-16,8,D2,1311,GO
2021-10-16,9,D2,293,GO
2021-10-16,10,D2,99,GO
2021-10-16,11,D2,10,GO
2021-10-16,2,D1,16,GO
2021-10-16,3,D1,30781,GO
2021-10-16,4,D1,-17766,GO
2021-10-16,5,D1,-53473,GO
2021-10-16,6,D1,-50420,GO
2021-10-16,7,D1,-10017,GO
2021-10-16,8,D1,-1057,GO
2021-10-16,9,D1,-216,GO
2021-10-16,10,D1,-75,GO
2021-10-16,11,D1,-7,GO
2021-10-23,2,Dcum,0,GO
2021-10-23,3,Dcum,14,GO
2021-10-23,4,Dcum,18652,GO
2021-10-23,5,Dcum,36179,GO
2021-10-23,6,Dcum,84191,GO
2021-10-23,7,Dcum,19055,GO
2021-10-23,8,Dcum,1361,GO
2021-10-23,9,Dcum,268,GO
2021-10-23,10,Dcum,88,GO
2021-10-23,11,Dcum,17,GO
2021-10-23,2,D2cum,6,GO
2021-10-23,3,D2cum,877,GO
2021-10-23,4,D2cum,432804,GO
2021-10-23,5,D2cum,555131,GO
2021-10-23,6,D2cum,714668,GO
2021-10-23,7,D2cum,689326,GO
2021-10-23,8,D2cum,473957,GO
2021-10-23,9,D2cum,227942,GO
2021-10-23,10,D2cum,80287,GO
2021-10-23,11,D2cum,14932,GO
2021-10-23,2,D1cum,203,GO
2021-10-23,3,D1cum,378963,GO
2021-10-23,4,D1cum,741642,GO
2021-10-23,5,D1cum,507474,GO
2021-10-23,6,D1cum,236661,GO
2021-10-23,7,D1cum,97377,GO
2021-10-23,8,D1cum,32045,GO
2021-10-23,9,D1cum,12188,GO
2021-10-23,10,D1cum,6085,GO
2021-10-23,11,D1cum,1296,GO
2021-10-23,2,D,0,GO
2021-10-23,3,D,0,GO
2021-10-23,4,D,9,GO
2021-10-23,5,D,9,GO
2021-10-23,6,D,6,GO
2021-10-23,7,D,3,GO
2021-10-23,8,D,2,GO
2021-10-23,9,D,1,GO
2021-10-23,10,D,0,GO
2021-10-23,11,D,0,GO
2021-10-23,2,D2,0,GO
2021-10-23,3,D2,286,GO
2021-10-23,4,D2,41359,GO
2021-10-23,5,D2,78140,GO
2021-10-23,6,D2,46924,GO
2021-10-23,7,D2,11404,GO
2021-10-23,8,D2,1455,GO
2021-10-23,9,D2,449,GO
2021-10-23,10,D2,129,GO
2021-10-23,11,D2,17,GO
2021-10-23,2,D1,17,GO
2021-10-23,3,D1,33389,GO
2021-10-23,4,D1,-26475,GO
2021-10-23,5,D1,-70945,GO
2021-10-23,6,D1,-43056,GO
2021-10-23,7,D1,-9893,GO
2021-10-23,8,D1,-1120,GO
2021-10-23,9,D1,-320,GO
2021-10-23,10,D1,-71,GO
2021-10-23,11,D1,-12,GO
2021-10-30,2,Dcum,0,GO
2021-10-30,3,Dcum,14,GO
2021-10-30,4,Dcum,18744,GO
2021-10-30,5,Dcum,36256,GO
2021-10-30,6,Dcum,84217,GO
2021-10-30,7,Dcum,19062,GO
2021-10-30,8,Dcum,1361,GO
2021-10-30,9,Dcum,268,GO
2021-10-30,10,Dcum,88,GO
2021-10-30,11,Dcum,17,GO
2021-10-30,2,D2cum,8,GO
2021-10-30,3,D2cum,1710,GO
2021-10-30,4,D2cum,476822,GO
2021-10-30,5,D2cum,645356,GO
2021-10-30,6,D2cum,750487,GO
2021-10-30,7,D2cum,698697,GO
2021-10-30,8,D2cum,475410,GO
2021-10-30,9,D2cum,228326,GO
2021-10-30,10,D2cum,80391,GO
2021-10-30,11,D2cum,14942,GO
2021-10-30,2,D1cum,224,GO
2021-10-30,3,D1cum,402904,GO
2021-10-30,4,D1cum,710910,GO
2021-10-30,5,D1cum,424075,GO
2021-10-30,6,D1cum,204255,GO
2021-10-30,7,D1cum,89324,GO
2021-10-30,8,D1cum,30906,GO
2021-10-30,9,D1cum,11915,GO
2021-10-30,10,D1cum,6014,GO
2021-10-30,11,D1cum,1289,GO
2021-10-30,2,D,0,GO
2021-10-30,3,D,0,GO
2021-10-30,4,D,92,GO
2021-10-30,5,D,77,GO
2021-10-30,6,D,26,GO
2021-10-30,7,D,7,GO
2021-10-30,8,D,0,GO
2021-10-30,9,D,0,GO
2021-10-30,10,D,0,GO
2021-10-30,11,D,0,GO
2021-10-30,2,D2,2,GO
2021-10-30,3,D2,833,GO
2021-10-30,4,D2,44018,GO
2021-10-30,5,D2,90225,GO
2021-10-30,6,D2,35819,GO
2021-10-30,7,D2,9371,GO
2021-10-30,8,D2,1453,GO
2021-10-30,9,D2,384,GO
2021-10-30,10,D2,104,GO
2021-10-30,11,D2,10,GO
2021-10-30,2,D1,21,GO
2021-10-30,3,D1,23941,GO
2021-10-30,4,D1,-30732,GO
2021-10-30,5,D1,-83399,GO
2021-10-30,6,D1,-32406,GO
2021-10-30,7,D1,-8053,GO
2021-10-30,8,D1,-1139,GO
2021-10-30,9,D1,-273,GO
2021-10-30,10,D1,-71,GO
2021-10-30,11,D1,-7,GO
2021-11-06,2,Dcum,0,GO
2021-11-06,3,Dcum,14,GO
2021-11-06,4,Dcum,18758,GO
2021-11-06,5,Dcum,36269,GO
2021-11-06,6,Dcum,84223,GO
2021-11-06,7,Dcum,19064,GO
2021-11-06,8,Dcum,1362,GO
2021-11-06,9,Dcum,268,GO
2021-11-06,10,Dcum,88,GO
2021-11-06,11,Dcum,17,GO
2021-11-06,2,D2cum,9,GO
2021-11-06,3,D2cum,3648,GO
2021-11-06,4,D2cum,529147,GO
2021-11-06,5,D2cum,710292,GO
2021-11-06,6,D2cum,769114,GO
2021-11-06,7,D2cum,704157,GO
2021-11-06,8,D2cum,476374,GO
2021-11-06,9,D2cum,228590,GO
2021-11-06,10,D2cum,80460,GO
2021-11-06,11,D2cum,14952,GO
2021-11-06,2,D1cum,229,GO
2021-11-06,3,D1cum,411816,GO
2021-11-06,4,D1cum,666380,GO
2021-11-06,5,D1cum,363113,GO
2021-11-06,6,D1cum,187533,GO
2021-11-06,7,D1cum,84611,GO
2021-11-06,8,D1cum,30135,GO
2021-11-06,9,D1cum,11712,GO
2021-11-06,10,D1cum,5967,GO
2021-11-06,11,D1cum,1282,GO
2021-11-06,2,D,0,GO
2021-11-06,3,D,0,GO
2021-11-06,4,D,14,GO
2021-11-06,5,D,13,GO
2021-11-06,6,D,6,GO
2021-11-06,7,D,2,GO
2021-11-06,8,D,1,GO
2021-11-06,9,D,0,GO
2021-11-06,10,D,0,GO
2021-11-06,11,D,0,GO
2021-11-06,2,D2,1,GO
2021-11-06,3,D2,1938,GO
2021-11-06,4,D2,52325,GO
2021-11-06,5,D2,64936,GO
2021-11-06,6,D2,18627,GO
2021-11-06,7,D2,5460,GO
2021-11-06,8,D2,964,GO
2021-11-06,9,D2,264,GO
2021-11-06,10,D2,69,GO
2021-11-06,11,D2,10,GO
2021-11-06,2,D1,5,GO
2021-11-06,3,D1,8912,GO
2021-11-06,4,D1,-44530,GO
2021-11-06,5,D1,-60962,GO
2021-11-06,6,D1,-16722,GO
2021-11-06,7,D1,-4713,GO
2021-11-06,8,D1,-771,GO
2021-11-06,9,D1,-203,GO
2021-11-06,10,D1,-47,GO
2021-11-06,11,D1,-7,GO
2021-11-13,2,Dcum,0,GO
2021-11-13,3,Dcum,14,GO
2021-11-13,4,Dcum,18816,GO
2021-11-13,5,Dcum,36288,GO
2021-11-13,6,Dcum,84239,GO
2021-11-13,7,Dcum,19066,GO
2021-11-13,8,Dcum,1363,GO
2021-11-13,9,Dcum,268,GO
2021-11-13,10,Dcum,88,GO
2021-11-13,11,Dcum,17,GO
2021-11-13,2,D2cum,15,GO
2021-11-13,3,D2cum,9769,GO
2021-11-13,4,D2cum,631056,GO
2021-11-13,5,D2cum,772087,GO
2021-11-13,6,D2cum,787981,GO
2021-11-13,7,D2cum,710008,GO
2021-11-13,8,D2cum,477436,GO
2021-11-13,9,D2cum,228883,GO
2021-11-13,10,D2cum,80542,GO
2021-11-13,11,D2cum,14962,GO
2021-11-13,2,D1cum,244,GO
2021-11-13,3,D1cum,426210,GO
2021-11-13,4,D1cum,575213,GO
2021-11-13,5,D1cum,306271,GO
2021-11-13,6,D1cum,170874,GO
2021-11-13,7,D1cum,79669,GO
2021-11-13,8,D1cum,29284,GO
2021-11-13,9,D1cum,11483,GO
2021-11-13,10,D1cum,5902,GO
2021-11-13,11,D1cum,1275,GO
2021-11-13,2,D,0,GO
2021-11-13,3,D,0,GO
2021-11-13,4,D,58,GO
2021-11-13,5,D,19,GO
2021-11-13,6,D,16,GO
2021-11-13,7,D,2,GO
2021-11-13,8,D,1,GO
2021-11-13,9,D,0,GO
2021-11-13,10,D,0,GO
2021-11-13,11,D,0,GO
2021-11-13,2,D2,6,GO
2021-11-13,3,D2,6121,GO
2021-11-13,4,D2,101909,GO
2021-11-13,5,D2,61795,GO
2021-11-13,6,D2,18867,GO
2021-11-13,7,D2,5851,GO
2021-11-13,8,D2,1062,GO
2021-11-13,9,D2,293,GO
2021-11-13,10,D2,82,GO
2021-11-13,11,D2,10,GO
2021-11-13,2,D1,15,GO
2021-11-13,3,D1,14394,GO
2021-11-13,4,D1,-91167,GO
2021-11-13,5,D1,-56842,GO
2021-11-13,6,D1,-16659,GO
2021-11-13,7,D1,-4942,GO
2021-11-13,8,D1,-851,GO
2021-11-13,9,D1,-229,GO
2021-11-13,10,D1,-65,GO
2021-11-13,11,D1,-7,GO
2021-11-20,2,Dcum,0,GO
2021-11-20,3,Dcum,14,GO
2021-11-20,4,Dcum,18826,GO
2021-11-20,5,Dcum,36292,GO
2021-11-20,6,Dcum,84239,GO
2021-11-20,7,Dcum,19066,GO
2021-11-20,8,Dcum,1363,GO
2021-11-20,9,Dcum,268,GO
2021-11-20,10,Dcum,88,GO
2021-11-20,11,Dcum,17,GO
2021-11-20,2,D2cum,18,GO
2021-11-20,3,D2cum,24572,GO
2021-11-20,4,D2cum,730908,GO
2021-11-20,5,D2cum,809788,GO
2021-11-20,6,D2cum,801605,GO
2021-11-20,7,D2cum,714489,GO
2021-11-20,8,D2cum,478321,GO
2021-11-20,9,D2cum,229144,GO
2021-11-20,10,D2cum,80642,GO
2021-11-20,11,D2cum,14969,GO
2021-11-20,2,D1cum,265,GO
2021-11-20,3,D1cum,427504,GO
2021-11-20,4,D1cum,486053,GO
2021-11-20,5,D1cum,273138,GO
2021-11-20,6,D1cum,159464,GO
2021-11-20,7,D1cum,76094,GO
2021-11-20,8,D1cum,28627,GO
2021-11-20,9,D1cum,11297,GO
2021-11-20,10,D1cum,5820,GO
2021-11-20,11,D1cum,1272,GO
2021-11-20,2,D,0,GO
2021-11-20,3,D,0,GO
2021-11-20,4,D,10,GO
2021-11-20,5,D,4,GO
2021-11-20,6,D,0,GO
2021-11-20,7,D,0,GO
2021-11-20,8,D,0,GO
2021-11-20,9,D,0,GO
2021-11-20,10,D,0,GO
2021-11-20,11,D,0,GO
2021-11-20,2,D2,3,GO
2021-11-20,3,D2,14803,GO
2021-11-20,4,D2,99852,GO
2021-11-20,5,D2,37701,GO
2021-11-20,6,D2,13624,GO
2021-11-20,7,D2,4481,GO
2021-11-20,8,D2,885,GO
2021-11-20,9,D2,261,GO
2021-11-20,10,D2,100,GO
2021-11-20,11,D2,7,GO
2021-11-20,2,D1,21,GO
2021-11-20,3,D1,1294,GO
2021-11-20,4,D1,-89160,GO
2021-11-20,5,D1,-33133,GO
2021-11-20,6,D1,-11410,GO
2021-11-20,7,D1,-3575,GO
2021-11-20,8,D1,-657,GO
2021-11-20,9,D1,-186,GO
2021-11-20,10,D1,-82,GO
2021-11-20,11,D1,-3,GO
2021-11-27,2,Dcum,0,GO
2021-11-27,3,Dcum,14,GO
2021-11-27,4,Dcum,18843,GO
2021-11-27,5,Dcum,36304,GO
2021-11-27,6,Dcum,84244,GO
2021-11-27,7,Dcum,19071,GO
2021-11-27,8,Dcum,1364,GO
2021-11-27,9,Dcum,268,GO
2021-11-27,10,Dcum,88,GO
2021-11-27,11,Dcum,17,GO
2021-11-27,2,D2cum,36,GO
2021-11-27,3,D2cum,57492,GO
2021-11-27,4,D2cum,821423,GO
2021-11-27,5,D2cum,844497,GO
2021-11-27,6,D2cum,815362,GO
2021-11-27,7,D2cum,719060,GO
2021-11-27,8,D2cum,479255,GO
2021-11-27,9,D2cum,229431,GO
2021-11-27,10,D2cum,80731,GO
2021-11-27,11,D2cum,14978,GO
2021-11-27,2,D1cum,271,GO
2021-11-27,3,D1cum,408161,GO
2021-11-27,4,D1cum,406844,GO
2021-11-27,5,D1cum,243357,GO
2021-11-27,6,D1cum,148018,GO
2021-11-27,7,D1cum,72503,GO
2021-11-27,8,D1cum,27961,GO
2021-11-27,9,D1cum,11090,GO
2021-11-27,10,D1cum,5763,GO
2021-11-27,11,D1cum,1266,GO
2021-11-27,2,D,0,GO
2021-11-27,3,D,0,GO
2021-11-27,4,D,17,GO
2021-11-27,5,D,12,GO
2021-11-27,6,D,5,GO
2021-11-27,7,D,5,GO
2021-11-27,8,D,1,GO
2021-11-27,9,D,0,GO
2021-11-27,10,D,0,GO
2021-11-27,11,D,0,GO
2021-11-27,2,D2,18,GO
2021-11-27,3,D2,32920,GO
2021-11-27,4,D2,90515,GO
2021-11-27,5,D2,34709,GO
2021-11-27,6,D2,13757,GO
2021-11-27,7,D2,4571,GO
2021-11-27,8,D2,934,GO
2021-11-27,9,D2,287,GO
2021-11-27,10,D2,89,GO
2021-11-27,11,D2,9,GO
2021-11-27,2,D1,6,GO
2021-11-27,3,D1,-19343,GO
2021-11-27,4,D1,-79209,GO
2021-11-27,5,D1,-29781,GO
2021-11-27,6,D1,-11446,GO
2021-11-27,7,D1,-3591,GO
2021-11-27,8,D1,-666,GO
2021-11-27,9,D1,-207,GO
2021-11-27,10,D1,-57,GO
2021-11-27,11,D1,-6,GO
2021-12-04,2,Dcum,0,GO
2021-12-04,3,Dcum,14,GO
2021-12-04,4,Dcum,18858,GO
2021-12-04,5,Dcum,36320,GO
2021-12-04,6,Dcum,84250,GO
2021-12-04,7,Dcum,19072,GO
2021-12-04,8,Dcum,1366,GO
2021-12-04,9,Dcum,269,GO
2021-12-04,10,Dcum,88,GO
2021-12-04,11,Dcum,17,GO
2021-12-04,2,D2cum,52,GO
2021-12-04,3,D2cum,104249,GO
2021-12-04,4,D2cum,881970,GO
2021-12-04,5,D2cum,871044,GO
2021-12-04,6,D2cum,826261,GO
2021-12-04,7,D2cum,722818,GO
2021-12-04,8,D2cum,479995,GO
2021-12-04,9,D2cum,229648,GO
2021-12-04,10,D2cum,80812,GO
2021-12-04,11,D2cum,14984,GO
2021-12-04,2,D1cum,274,GO
2021-12-04,3,D1cum,373268,GO
2021-12-04,4,D1cum,357351,GO
2021-12-04,5,D1cum,221768,GO
2021-12-04,6,D1cum,139525,GO
