vacina,agegroup,data,doses,ag_10,ag_child
Coronavac,3,2021-05-23,4,0,
Coronavac,3,2021-05-23,D,0,
Coronavac,3,2021-05-23,D1,1,
Coronavac,3,2021-05-23,D2,0,
Coronavac,3,2021-05-23,DA,0,
Coronavac,3,2021-05-23,R,0,
Pfizer,3,2021-05-23,3,0,0
Pfizer,3,2021-05-23,4,0,0
Pfizer,3,2021-05-23,D,0,0
Pfizer,3,2021-05-23,D1,94,1
Pfizer,3,2021-05-23,D2,0,0
Pfizer,3,2021-05-23,DA,0,0
Pfizer,3,2021-05-23,R,0,0
AZ,4,2021-05-23,3,0,0
AZ,4,2021-05-23,4,0,0
AZ,4,2021-05-23,D,0,0
AZ,4,2021-05-23,D1,1548,14
AZ,4,2021-05-23,D2,1,0
AZ,4,2021-05-23,DA,0,0
AZ,4,2021-05-23,R,0,0
Coronavac,4,2021-05-23,3,0,0
Coronavac,4,2021-05-23,4,0,0
Coronavac,4,2021-05-23,D,0,0
Coronavac,4,2021-05-23,D1,2,1
Coronavac,4,2021-05-23,D2,3,1
Coronavac,4,2021-05-23,DA,0,0
Coronavac,4,2021-05-23,R,0,0
Pfizer,4,2021-05-23,3,0,0
Pfizer,4,2021-05-23,4,0,0
Pfizer,4,2021-05-23,D,0,0
Pfizer,4,2021-05-23,D1,2232,100
Pfizer,4,2021-05-23,D2,0,0
Pfizer,4,2021-05-23,DA,0,0
Pfizer,4,2021-05-23,R,0,0
AZ,5,2021-05-23,3,0,0
AZ,5,2021-05-23,4,0,0
AZ,5,2021-05-23,D,0,0
AZ,5,2021-05-23,D1,86,1548
AZ,5,2021-05-23,D2,0,1
AZ,5,2021-05-23,DA,0,0
AZ,5,2021-05-23,R,0,0
Coronavac,5,2021-05-23,3,0,0
Coronavac,5,2021-05-23,4,0,0
Coronavac,5,2021-05-23,D,0,0
Coronavac,5,2021-05-23,D1,0,2
Coronavac,5,2021-05-23,D2,1,3
Coronavac,5,2021-05-23,DA,0,0
Coronavac,5,2021-05-23,R,0,0
Pfizer,5,2021-05-23,3,0,0
Pfizer,5,2021-05-23,4,0,0
Pfizer,5,2021-05-23,D,0,0
Pfizer,5,2021-05-23,D1,35,2232
Pfizer,5,2021-05-23,D2,0,0
Pfizer,5,2021-05-23,DA,0,0
Pfizer,5,2021-05-23,R,0,0
AZ,6,2021-05-23,3,0,0
AZ,6,2021-05-23,4,0,0
AZ,6,2021-05-23,D,0,0
AZ,6,2021-05-23,D1,187,86
AZ,6,2021-05-23,D2,1,0
AZ,6,2021-05-23,DA,0,0
AZ,6,2021-05-23,R,0,0
Coronavac,6,2021-05-23,3,,0
Coronavac,6,2021-05-23,4,,0
Coronavac,6,2021-05-23,D,,0
Coronavac,6,2021-05-23,D1,,0
Coronavac,6,2021-05-23,D2,,1
Coronavac,6,2021-05-23,DA,,0
Coronavac,6,2021-05-23,R,,0
Pfizer,6,2021-05-23,3,0,0
Pfizer,6,2021-05-23,4,0,0
Pfizer,6,2021-05-23,D,0,0
Pfizer,6,2021-05-23,D1,22,35
Pfizer,6,2021-05-23,D2,0,0
Pfizer,6,2021-05-23,DA,0,0
Pfizer,6,2021-05-23,R,0,0
AZ,7,2021-05-23,3,0,0
AZ,7,2021-05-23,4,0,0
AZ,7,2021-05-23,D,0,0
AZ,7,2021-05-23,D1,103,187
AZ,7,2021-05-23,D2,1,1
AZ,7,2021-05-23,DA,0,0
AZ,7,2021-05-23,R,0,0
Coronavac,7,2021-05-23,3,0,
Coronavac,7,2021-05-23,4,0,
Coronavac,7,2021-05-23,D,0,
Coronavac,7,2021-05-23,D1,2,
Coronavac,7,2021-05-23,D2,180,
Coronavac,7,2021-05-23,DA,0,
Coronavac,7,2021-05-23,R,0,
Pfizer,7,2021-05-23,3,0,0
Pfizer,7,2021-05-23,4,0,0
Pfizer,7,2021-05-23,D,0,0
Pfizer,7,2021-05-23,D1,18,22
Pfizer,7,2021-05-23,D2,0,0
Pfizer,7,2021-05-23,DA,0,0
Pfizer,7,2021-05-23,R,0,0
AZ,8,2021-05-23,3,0,0
AZ,8,2021-05-23,4,0,0
AZ,8,2021-05-23,D,0,0
AZ,8,2021-05-23,D1,18,103
AZ,8,2021-05-23,D2,30,1
AZ,8,2021-05-23,DA,0,0
AZ,8,2021-05-23,R,0,0
Coronavac,8,2021-05-23,3,0,0
Coronavac,8,2021-05-23,4,0,0
Coronavac,8,2021-05-23,D,0,0
Coronavac,8,2021-05-23,D1,0,2
Coronavac,8,2021-05-23,D2,35,180
Coronavac,8,2021-05-23,DA,0,0
Coronavac,8,2021-05-23,R,0,0
Pfizer,8,2021-05-23,3,0,0
Pfizer,8,2021-05-23,4,0,0
Pfizer,8,2021-05-23,D,0,0
Pfizer,8,2021-05-23,D1,3,18
Pfizer,8,2021-05-23,D2,0,0
Pfizer,8,2021-05-23,DA,0,0
Pfizer,8,2021-05-23,R,0,0
AZ,9,2021-05-23,3,0,0
AZ,9,2021-05-23,4,0,0
AZ,9,2021-05-23,D,0,0
AZ,9,2021-05-23,D1,1,18
AZ,9,2021-05-23,D2,39,30
AZ,9,2021-05-23,DA,0,0
AZ,9,2021-05-23,R,0,0
Coronavac,9,2021-05-23,3,0,0
Coronavac,9,2021-05-23,4,0,0
Coronavac,9,2021-05-23,D,0,0
Coronavac,9,2021-05-23,D1,0,0
Coronavac,9,2021-05-23,D2,2,35
Coronavac,9,2021-05-23,DA,0,0
Coronavac,9,2021-05-23,R,0,0
Pfizer,9,2021-05-23,3,0,0
Pfizer,9,2021-05-23,4,0,0
Pfizer,9,2021-05-23,D,0,0
Pfizer,9,2021-05-23,D1,1,3
Pfizer,9,2021-05-23,D2,0,0
Pfizer,9,2021-05-23,DA,0,0
Pfizer,9,2021-05-23,R,0,0
AZ,10,2021-05-23,3,0,0
AZ,10,2021-05-23,4,0,0
AZ,10,2021-05-23,D,0,0
AZ,10,2021-05-23,D1,0,1
AZ,10,2021-05-23,D2,15,39
AZ,10,2021-05-23,DA,0,0
AZ,10,2021-05-23,R,0,0
Coronavac,10,2021-05-23,3,0,0
Coronavac,10,2021-05-23,4,0,0
Coronavac,10,2021-05-23,D,0,0
Coronavac,10,2021-05-23,D1,0,0
Coronavac,10,2021-05-23,D2,2,2
Coronavac,10,2021-05-23,DA,0,0
Coronavac,10,2021-05-23,R,0,0
Pfizer,10,2021-05-23,3,,0
Pfizer,10,2021-05-23,4,,0
Pfizer,10,2021-05-23,D,,0
Pfizer,10,2021-05-23,D1,,1
Pfizer,10,2021-05-23,D2,,0
Pfizer,10,2021-05-23,DA,,0
Pfizer,10,2021-05-23,R,,0
AZ,11,2021-05-23,3,,0
AZ,11,2021-05-23,4,,0
AZ,11,2021-05-23,D,,0
AZ,11,2021-05-23,D1,,0
AZ,11,2021-05-23,D2,,15
AZ,11,2021-05-23,DA,,0
AZ,11,2021-05-23,R,,0
Coronavac,11,2021-05-23,3,,0
Coronavac,11,2021-05-23,4,,0
Coronavac,11,2021-05-23,D,,0
Coronavac,11,2021-05-23,D1,,0
Coronavac,11,2021-05-23,D2,,2
Coronavac,11,2021-05-23,DA,,0
Coronavac,11,2021-05-23,R,,0
AZ,2,2021-05-24,3,0,
AZ,2,2021-05-24,4,0,
AZ,2,2021-05-24,D,0,
AZ,2,2021-05-24,D1,32,
AZ,2,2021-05-24,D2,0,
AZ,2,2021-05-24,DA,0,
AZ,2,2021-05-24,R,0,
Coronavac,2,2021-05-24,3,0,
Coronavac,2,2021-05-24,4,0,
Coronavac,2,2021-05-24,D,0,
Coronavac,2,2021-05-24,D1,5,
Coronavac,2,2021-05-24,D2,5,
Coronavac,2,2021-05-24,DA,0,
Coronavac,2,2021-05-24,R,0,
Pfizer,2,2021-05-24,3,0,
Pfizer,2,2021-05-24,4,0,
Pfizer,2,2021-05-24,D,0,
Pfizer,2,2021-05-24,D1,24,
Pfizer,2,2021-05-24,D2,0,
Pfizer,2,2021-05-24,DA,0,
Pfizer,2,2021-05-24,R,0,
AZ,3,2021-05-24,3,0,
AZ,3,2021-05-24,4,0,
AZ,3,2021-05-24,D,0,
AZ,3,2021-05-24,D1,405,
AZ,3,2021-05-24,D2,1,
AZ,3,2021-05-24,DA,0,
AZ,3,2021-05-24,R,0,
Coronavac,3,2021-05-24,3,0,0
Coronavac,3,2021-05-24,4,0,0
Coronavac,3,2021-05-24,D,0,0
Coronavac,3,2021-05-24,D1,40,1
Coronavac,3,2021-05-24,D2,42,0
Coronavac,3,2021-05-24,DA,0,0
Coronavac,3,2021-05-24,R,0,0
Pfizer,3,2021-05-24,3,0,0
Pfizer,3,2021-05-24,4,0,0
Pfizer,3,2021-05-24,D,0,0
Pfizer,3,2021-05-24,D1,466,1
Pfizer,3,2021-05-24,D2,0,0
Pfizer,3,2021-05-24,DA,0,0
Pfizer,3,2021-05-24,R,0,0
AZ,4,2021-05-24,3,0,0
AZ,4,2021-05-24,4,0,0
AZ,4,2021-05-24,D,0,0
AZ,4,2021-05-24,D1,1955,437
AZ,4,2021-05-24,D2,2,1
AZ,4,2021-05-24,DA,0,0
AZ,4,2021-05-24,R,0,0
Coronavac,4,2021-05-24,3,0,0
Coronavac,4,2021-05-24,4,0,0
Coronavac,4,2021-05-24,D,0,0
Coronavac,4,2021-05-24,D1,30,44
Coronavac,4,2021-05-24,D2,84,47
Coronavac,4,2021-05-24,DA,0,0
Coronavac,4,2021-05-24,R,0,0
Pfizer,4,2021-05-24,3,0,0
Pfizer,4,2021-05-24,4,0,0
Pfizer,4,2021-05-24,D,0,0
Pfizer,4,2021-05-24,D1,2449,489
Pfizer,4,2021-05-24,D2,0,0
Pfizer,4,2021-05-24,DA,0,0
Pfizer,4,2021-05-24,R,0,0
AZ,5,2021-05-24,3,0,0
AZ,5,2021-05-24,4,0,0
AZ,5,2021-05-24,D,0,0
AZ,5,2021-05-24,D1,2415,1955
AZ,5,2021-05-24,D2,4,2
AZ,5,2021-05-24,DA,0,0
AZ,5,2021-05-24,R,0,0
Coronavac,5,2021-05-24,3,0,0
Coronavac,5,2021-05-24,4,0,0
Coronavac,5,2021-05-24,D,0,0
Coronavac,5,2021-05-24,D1,12,30
Coronavac,5,2021-05-24,D2,66,84
Coronavac,5,2021-05-24,DA,0,0
Coronavac,5,2021-05-24,R,0,0
Pfizer,5,2021-05-24,3,0,0
Pfizer,5,2021-05-24,4,0,0
Pfizer,5,2021-05-24,D,0,0
Pfizer,5,2021-05-24,D1,818,2449
Pfizer,5,2021-05-24,D2,0,0
Pfizer,5,2021-05-24,DA,0,0
Pfizer,5,2021-05-24,R,0,0
AZ,6,2021-05-24,3,0,0
AZ,6,2021-05-24,4,0,0
AZ,6,2021-05-24,D,0,0
AZ,6,2021-05-24,D1,5671,2415
AZ,6,2021-05-24,D2,4,4
AZ,6,2021-05-24,DA,0,0
AZ,6,2021-05-24,R,0,0
Coronavac,6,2021-05-24,3,0,0
Coronavac,6,2021-05-24,4,0,0
Coronavac,6,2021-05-24,D,0,0
Coronavac,6,2021-05-24,D1,20,12
Coronavac,6,2021-05-24,D2,32,66
Coronavac,6,2021-05-24,DA,0,0
Coronavac,6,2021-05-24,R,0,0
Pfizer,6,2021-05-24,3,0,0
Pfizer,6,2021-05-24,4,0,0
Pfizer,6,2021-05-24,D,0,0
Pfizer,6,2021-05-24,D1,559,818
Pfizer,6,2021-05-24,D2,0,0
Pfizer,6,2021-05-24,DA,0,0
Pfizer,6,2021-05-24,R,0,0
AZ,7,2021-05-24,3,0,0
AZ,7,2021-05-24,4,0,0
AZ,7,2021-05-24,D,0,0
AZ,7,2021-05-24,D1,776,5671
AZ,7,2021-05-24,D2,72,4
AZ,7,2021-05-24,DA,0,0
AZ,7,2021-05-24,R,0,0
Coronavac,7,2021-05-24,3,0,0
Coronavac,7,2021-05-24,4,0,0
Coronavac,7,2021-05-24,D,0,0
Coronavac,7,2021-05-24,D1,22,20
Coronavac,7,2021-05-24,D2,1682,32
Coronavac,7,2021-05-24,DA,0,0
Coronavac,7,2021-05-24,R,0,0
Pfizer,7,2021-05-24,3,0,0
Pfizer,7,2021-05-24,4,0,0
Pfizer,7,2021-05-24,D,0,0
Pfizer,7,2021-05-24,D1,42,559
Pfizer,7,2021-05-24,D2,20,0
Pfizer,7,2021-05-24,DA,0,0
Pfizer,7,2021-05-24,R,0,0
AZ,8,2021-05-24,3,0,0
AZ,8,2021-05-24,4,0,0
AZ,8,2021-05-24,D,0,0
AZ,8,2021-05-24,D1,96,776
AZ,8,2021-05-24,D2,222,72
AZ,8,2021-05-24,DA,0,0
AZ,8,2021-05-24,R,0,0
Coronavac,8,2021-05-24,3,0,0
Coronavac,8,2021-05-24,4,0,0
Coronavac,8,2021-05-24,D,0,0
Coronavac,8,2021-05-24,D1,7,22
Coronavac,8,2021-05-24,D2,706,1682
Coronavac,8,2021-05-24,DA,0,0
Coronavac,8,2021-05-24,R,0,0
Pfizer,8,2021-05-24,3,0,0
Pfizer,8,2021-05-24,4,0,0
Pfizer,8,2021-05-24,D,0,0
Pfizer,8,2021-05-24,D1,14,42
Pfizer,8,2021-05-24,D2,3,20
Pfizer,8,2021-05-24,DA,0,0
Pfizer,8,2021-05-24,R,0,0
AZ,9,2021-05-24,3,0,0
AZ,9,2021-05-24,4,0,0
AZ,9,2021-05-24,D,0,0
AZ,9,2021-05-24,D1,28,96
AZ,9,2021-05-24,D2,1402,222
AZ,9,2021-05-24,DA,0,0
AZ,9,2021-05-24,R,0,0
Coronavac,9,2021-05-24,3,0,0
Coronavac,9,2021-05-24,4,0,0
Coronavac,9,2021-05-24,D,0,0
Coronavac,9,2021-05-24,D1,1,7
Coronavac,9,2021-05-24,D2,84,706
Coronavac,9,2021-05-24,DA,0,0
Coronavac,9,2021-05-24,R,0,0
Pfizer,9,2021-05-24,3,0,0
Pfizer,9,2021-05-24,4,0,0
Pfizer,9,2021-05-24,D,0,0
Pfizer,9,2021-05-24,D1,1,14
Pfizer,9,2021-05-24,D2,0,3
Pfizer,9,2021-05-24,DA,0,0
Pfizer,9,2021-05-24,R,0,0
AZ,10,2021-05-24,3,0,0
AZ,10,2021-05-24,4,0,0
AZ,10,2021-05-24,D,0,0
AZ,10,2021-05-24,D1,7,28
AZ,10,2021-05-24,D2,286,1402
AZ,10,2021-05-24,DA,0,0
AZ,10,2021-05-24,R,0,0
Coronavac,10,2021-05-24,3,0,0
Coronavac,10,2021-05-24,4,0,0
Coronavac,10,2021-05-24,D,0,0
Coronavac,10,2021-05-24,D1,0,1
Coronavac,10,2021-05-24,D2,20,84
Coronavac,10,2021-05-24,DA,0,0
Coronavac,10,2021-05-24,R,0,0
Pfizer,10,2021-05-24,3,0,0
Pfizer,10,2021-05-24,4,0,0
Pfizer,10,2021-05-24,D,0,0
Pfizer,10,2021-05-24,D1,1,1
Pfizer,10,2021-05-24,D2,1,0
Pfizer,10,2021-05-24,DA,0,0
Pfizer,10,2021-05-24,R,0,0
AZ,11,2021-05-24,3,,0
AZ,11,2021-05-24,4,,0
AZ,11,2021-05-24,D,,0
AZ,11,2021-05-24,D1,,7
AZ,11,2021-05-24,D2,,286
AZ,11,2021-05-24,DA,,0
AZ,11,2021-05-24,R,,0
Coronavac,11,2021-05-24,3,,0
Coronavac,11,2021-05-24,4,,0
Coronavac,11,2021-05-24,D,,0
Coronavac,11,2021-05-24,D1,,0
Coronavac,11,2021-05-24,D2,,20
Coronavac,11,2021-05-24,DA,,0
Coronavac,11,2021-05-24,R,,0
Pfizer,11,2021-05-24,3,,0
Pfizer,11,2021-05-24,4,,0
Pfizer,11,2021-05-24,D,,0
Pfizer,11,2021-05-24,D1,,1
Pfizer,11,2021-05-24,D2,,1
Pfizer,11,2021-05-24,DA,,0
Pfizer,11,2021-05-24,R,,0
AZ,1,2021-05-25,3,0,
AZ,1,2021-05-25,4,0,
AZ,1,2021-05-25,D,0,
AZ,1,2021-05-25,D1,0,
AZ,1,2021-05-25,D2,1,
AZ,1,2021-05-25,DA,0,
AZ,1,2021-05-25,R,0,
Pfizer,1,2021-05-25,3,0,
Pfizer,1,2021-05-25,4,0,
Pfizer,1,2021-05-25,D,0,
Pfizer,1,2021-05-25,D1,1,
Pfizer,1,2021-05-25,D2,0,
Pfizer,1,2021-05-25,DA,0,
Pfizer,1,2021-05-25,R,0,
AZ,2,2021-05-25,3,0,0
AZ,2,2021-05-25,4,0,0
AZ,2,2021-05-25,D,0,0
AZ,2,2021-05-25,D1,262,1
AZ,2,2021-05-25,D2,0,1
AZ,2,2021-05-25,DA,0,0
AZ,2,2021-05-25,R,0,0
Coronavac,2,2021-05-25,3,0,
Coronavac,2,2021-05-25,4,0,
Coronavac,2,2021-05-25,D,0,
Coronavac,2,2021-05-25,D1,4,
Coronavac,2,2021-05-25,D2,8,
Coronavac,2,2021-05-25,DA,0,
Coronavac,2,2021-05-25,R,0,
Pfizer,2,2021-05-25,3,0,0
Pfizer,2,2021-05-25,4,0,0
Pfizer,2,2021-05-25,D,0,0
Pfizer,2,2021-05-25,D1,400,1
Pfizer,2,2021-05-25,D2,0,0
Pfizer,2,2021-05-25,DA,0,0
Pfizer,2,2021-05-25,R,0,0
AZ,3,2021-05-25,3,0,0
AZ,3,2021-05-25,4,0,0
AZ,3,2021-05-25,D,0,0
AZ,3,2021-05-25,D1,3154,6
AZ,3,2021-05-25,D2,4,0
AZ,3,2021-05-25,DA,0,0
AZ,3,2021-05-25,R,0,0
Coronavac,3,2021-05-25,3,0,
Coronavac,3,2021-05-25,4,0,
Coronavac,3,2021-05-25,D,0,
Coronavac,3,2021-05-25,D1,24,
Coronavac,3,2021-05-25,D2,67,
Coronavac,3,2021-05-25,DA,0,
Coronavac,3,2021-05-25,R,0,
Pfizer,3,2021-05-25,3,0,0
Pfizer,3,2021-05-25,4,0,0
Pfizer,3,2021-05-25,D,0,0
Pfizer,3,2021-05-25,D1,2415,8
Pfizer,3,2021-05-25,D2,0,0
Pfizer,3,2021-05-25,DA,0,0
Pfizer,3,2021-05-25,R,1,0
AZ,4,2021-05-25,3,0,0
AZ,4,2021-05-25,4,0,0
AZ,4,2021-05-25,D,0,0
AZ,4,2021-05-25,D1,1007,3409
AZ,4,2021-05-25,D2,3,4
AZ,4,2021-05-25,DA,0,0
AZ,4,2021-05-25,R,0,0
Coronavac,4,2021-05-25,3,0,0
Coronavac,4,2021-05-25,4,0,0
Coronavac,4,2021-05-25,D,0,0
Coronavac,4,2021-05-25,D1,32,28
Coronavac,4,2021-05-25,D2,55,75
Coronavac,4,2021-05-25,DA,0,0
Coronavac,4,2021-05-25,R,0,0
Pfizer,4,2021-05-25,3,0,0
Pfizer,4,2021-05-25,4,0,0
Pfizer,4,2021-05-25,D,0,0
Pfizer,4,2021-05-25,D1,578,2807
Pfizer,4,2021-05-25,D2,0,0
Pfizer,4,2021-05-25,DA,0,0
Pfizer,4,2021-05-25,R,0,1
AZ,5,2021-05-25,3,0,0
AZ,5,2021-05-25,4,0,0
AZ,5,2021-05-25,D,0,0
AZ,5,2021-05-25,D1,2190,1007
AZ,5,2021-05-25,D2,7,3
AZ,5,2021-05-25,DA,0,0
AZ,5,2021-05-25,R,0,0
Coronavac,5,2021-05-25,3,0,0
Coronavac,5,2021-05-25,4,0,0
Coronavac,5,2021-05-25,D,0,0
Coronavac,5,2021-05-25,D1,26,32
Coronavac,5,2021-05-25,D2,56,55
Coronavac,5,2021-05-25,DA,0,0
Coronavac,5,2021-05-25,R,0,0
Pfizer,5,2021-05-25,3,0,0
Pfizer,5,2021-05-25,4,0,0
Pfizer,5,2021-05-25,D,0,0
Pfizer,5,2021-05-25,D1,898,578
Pfizer,5,2021-05-25,D2,0,0
Pfizer,5,2021-05-25,DA,0,0
Pfizer,5,2021-05-25,R,0,0
AZ,6,2021-05-25,3,0,0
AZ,6,2021-05-25,4,0,0
AZ,6,2021-05-25,D,0,0
AZ,6,2021-05-25,D1,6410,2190
AZ,6,2021-05-25,D2,25,7
AZ,6,2021-05-25,DA,0,0
AZ,6,2021-05-25,R,1,0
Coronavac,6,2021-05-25,3,0,0
Coronavac,6,2021-05-25,4,0,0
Coronavac,6,2021-05-25,D,0,0
Coronavac,6,2021-05-25,D1,14,26
Coronavac,6,2021-05-25,D2,44,56
Coronavac,6,2021-05-25,DA,0,0
Coronavac,6,2021-05-25,R,0,0
Pfizer,6,2021-05-25,3,0,0
Pfizer,6,2021-05-25,4,0,0
Pfizer,6,2021-05-25,D,0,0
Pfizer,6,2021-05-25,D1,588,898
Pfizer,6,2021-05-25,D2,0,0
Pfizer,6,2021-05-25,DA,0,0
Pfizer,6,2021-05-25,R,0,0
AZ,7,2021-05-25,3,0,0
AZ,7,2021-05-25,4,0,0
AZ,7,2021-05-25,D,0,0
AZ,7,2021-05-25,D1,966,6410
AZ,7,2021-05-25,D2,38,25
AZ,7,2021-05-25,DA,0,0
AZ,7,2021-05-25,R,0,1
Coronavac,7,2021-05-25,3,0,0
Coronavac,7,2021-05-25,4,0,0
Coronavac,7,2021-05-25,D,0,0
Coronavac,7,2021-05-25,D1,23,14
Coronavac,7,2021-05-25,D2,1386,44
Coronavac,7,2021-05-25,DA,0,0
Coronavac,7,2021-05-25,R,0,0
Pfizer,7,2021-05-25,3,0,0
Pfizer,7,2021-05-25,4,0,0
Pfizer,7,2021-05-25,D,0,0
Pfizer,7,2021-05-25,D1,26,588
Pfizer,7,2021-05-25,D2,0,0
Pfizer,7,2021-05-25,DA,0,0
Pfizer,7,2021-05-25,R,0,0
AZ,8,2021-05-25,3,0,0
AZ,8,2021-05-25,4,0,0
AZ,8,2021-05-25,D,0,0
AZ,8,2021-05-25,D1,141,966
AZ,8,2021-05-25,D2,360,38
AZ,8,2021-05-25,DA,0,0
AZ,8,2021-05-25,R,0,0
Coronavac,8,2021-05-25,3,0,0
Coronavac,8,2021-05-25,4,0,0
Coronavac,8,2021-05-25,D,0,0
Coronavac,8,2021-05-25,D1,11,23
Coronavac,8,2021-05-25,D2,556,1386
Coronavac,8,2021-05-25,DA,0,0
Coronavac,8,2021-05-25,R,0,0
Pfizer,8,2021-05-25,3,0,0
Pfizer,8,2021-05-25,4,0,0
Pfizer,8,2021-05-25,D,0,0
Pfizer,8,2021-05-25,D1,7,26
Pfizer,8,2021-05-25,D2,0,0
Pfizer,8,2021-05-25,DA,0,0
Pfizer,8,2021-05-25,R,1,0
AZ,9,2021-05-25,3,0,0
AZ,9,2021-05-25,4,0,0
AZ,9,2021-05-25,D,0,0
AZ,9,2021-05-25,D1,39,141
AZ,9,2021-05-25,D2,1952,360
AZ,9,2021-05-25,DA,0,0
AZ,9,2021-05-25,R,0,0
Coronavac,9,2021-05-25,3,0,0
Coronavac,9,2021-05-25,4,0,0
Coronavac,9,2021-05-25,D,0,0
Coronavac,9,2021-05-25,D1,0,11
Coronavac,9,2021-05-25,D2,78,556
Coronavac,9,2021-05-25,DA,0,0
Coronavac,9,2021-05-25,R,0,0
Pfizer,9,2021-05-25,3,0,0
Pfizer,9,2021-05-25,4,0,0
Pfizer,9,2021-05-25,D,0,0
Pfizer,9,2021-05-25,D1,0,7
Pfizer,9,2021-05-25,D2,0,0
Pfizer,9,2021-05-25,DA,0,0
Pfizer,9,2021-05-25,R,1,1
AZ,10,2021-05-25,3,0,0
AZ,10,2021-05-25,4,0,0
AZ,10,2021-05-25,D,0,0
AZ,10,2021-05-25,D1,9,39
AZ,10,2021-05-25,D2,475,1952
AZ,10,2021-05-25,DA,0,0
AZ,10,2021-05-25,R,0,0
Coronavac,10,2021-05-25,3,0,0
Coronavac,10,2021-05-25,4,0,0
Coronavac,10,2021-05-25,D,0,0
Coronavac,10,2021-05-25,D1,1,0
Coronavac,10,2021-05-25,D2,9,78
Coronavac,10,2021-05-25,DA,0,0
Coronavac,10,2021-05-25,R,0,0
Pfizer,10,2021-05-25,3,,0
Pfizer,10,2021-05-25,4,,0
Pfizer,10,2021-05-25,D,,0
Pfizer,10,2021-05-25,D1,,0
Pfizer,10,2021-05-25,D2,,0
Pfizer,10,2021-05-25,DA,,0
Pfizer,10,2021-05-25,R,,1
AZ,11,2021-05-25,3,,0
AZ,11,2021-05-25,4,,0
AZ,11,2021-05-25,D,,0
AZ,11,2021-05-25,D1,,9
AZ,11,2021-05-25,D2,,475
AZ,11,2021-05-25,DA,,0
AZ,11,2021-05-25,R,,0
Coronavac,11,2021-05-25,3,,0
Coronavac,11,2021-05-25,4,,0
Coronavac,11,2021-05-25,D,,0
Coronavac,11,2021-05-25,D1,,1
Coronavac,11,2021-05-25,D2,,9
Coronavac,11,2021-05-25,DA,,0
Coronavac,11,2021-05-25,R,,0
AZ,1,2021-05-26,3,0,
AZ,1,2021-05-26,4,0,
AZ,1,2021-05-26,D,0,
AZ,1,2021-05-26,D1,1,
AZ,1,2021-05-26,D2,0,
AZ,1,2021-05-26,DA,0,
AZ,1,2021-05-26,R,0,
AZ,2,2021-05-26,3,0,0
AZ,2,2021-05-26,4,0,0
AZ,2,2021-05-26,D,0,0
AZ,2,2021-05-26,D1,63,2
AZ,2,2021-05-26,D2,0,0
AZ,2,2021-05-26,DA,0,0
AZ,2,2021-05-26,R,0,0
Coronavac,2,2021-05-26,3,0,
Coronavac,2,2021-05-26,4,0,
Coronavac,2,2021-05-26,D,0,
Coronavac,2,2021-05-26,D1,2,
Coronavac,2,2021-05-26,D2,11,
Coronavac,2,2021-05-26,DA,0,
Coronavac,2,2021-05-26,R,0,
Pfizer,2,2021-05-26,3,0,
Pfizer,2,2021-05-26,4,0,
Pfizer,2,2021-05-26,D,0,
Pfizer,2,2021-05-26,D1,7,
Pfizer,2,2021-05-26,D2,0,
Pfizer,2,2021-05-26,DA,0,
Pfizer,2,2021-05-26,R,0,
AZ,3,2021-05-26,3,0,0
AZ,3,2021-05-26,4,0,0
AZ,3,2021-05-26,D,0,0
AZ,3,2021-05-26,D1,471,3
AZ,3,2021-05-26,D2,4,0
AZ,3,2021-05-26,DA,0,0
AZ,3,2021-05-26,R,0,0
Coronavac,3,2021-05-26,3,0,
Coronavac,3,2021-05-26,4,0,
Coronavac,3,2021-05-26,D,0,
Coronavac,3,2021-05-26,D1,31,
Coronavac,3,2021-05-26,D2,47,
Coronavac,3,2021-05-26,DA,0,
Coronavac,3,2021-05-26,R,0,
Pfizer,3,2021-05-26,3,0,
Pfizer,3,2021-05-26,4,0,
Pfizer,3,2021-05-26,D,0,
Pfizer,3,2021-05-26,D1,89,
Pfizer,3,2021-05-26,D2,0,
Pfizer,3,2021-05-26,DA,0,
Pfizer,3,2021-05-26,R,0,
AZ,4,2021-05-26,3,0,0
AZ,4,2021-05-26,4,0,0
AZ,4,2021-05-26,D,0,0
AZ,4,2021-05-26,D1,943,530
AZ,4,2021-05-26,D2,9,4
AZ,4,2021-05-26,DA,0,0
AZ,4,2021-05-26,R,0,0
Coronavac,4,2021-05-26,3,0,0
Coronavac,4,2021-05-26,4,0,0
Coronavac,4,2021-05-26,D,0,0
Coronavac,4,2021-05-26,D1,20,33
Coronavac,4,2021-05-26,D2,52,58
Coronavac,4,2021-05-26,DA,0,0
Coronavac,4,2021-05-26,R,0,0
Pfizer,4,2021-05-26,3,0,0
Pfizer,4,2021-05-26,4,0,0
Pfizer,4,2021-05-26,D,0,0
Pfizer,4,2021-05-26,D1,104,96
Pfizer,4,2021-05-26,D2,0,0
Pfizer,4,2021-05-26,DA,0,0
Pfizer,4,2021-05-26,R,0,0
AZ,5,2021-05-26,3,0,0
AZ,5,2021-05-26,4,0,0
AZ,5,2021-05-26,D,0,0
AZ,5,2021-05-26,D1,2939,943
AZ,5,2021-05-26,D2,11,9
AZ,5,2021-05-26,DA,0,0
AZ,5,2021-05-26,R,0,0
Coronavac,5,2021-05-26,3,0,0
Coronavac,5,2021-05-26,4,0,0
Coronavac,5,2021-05-26,D,0,0
