vacina,agegroup,agegroup_10,data,doses,n
Pfizer,7,7,2021-06-15,R,1
Pfizer,7,7,2021-06-16,D1,35145
Pfizer,7,7,2021-06-16,D2,3
Pfizer,7,7,2021-06-16,DU,0
Pfizer,7,7,2021-06-16,R,0
Pfizer,7,7,2021-06-17,D1,15453
Pfizer,7,7,2021-06-17,D2,3
Pfizer,7,7,2021-06-17,DU,0
Pfizer,7,7,2021-06-17,R,0
Pfizer,7,7,2021-06-18,D1,7914
Pfizer,7,7,2021-06-18,D2,2
Pfizer,7,7,2021-06-18,DU,0
Pfizer,7,7,2021-06-18,R,0
Pfizer,7,7,2021-06-19,D1,39822
Pfizer,7,7,2021-06-19,D2,4
Pfizer,7,7,2021-06-19,DU,0
Pfizer,7,7,2021-06-19,R,1
Pfizer,7,7,2021-06-20,D1,4254
Pfizer,7,7,2021-06-20,D2,0
Pfizer,7,7,2021-06-20,DU,0
Pfizer,7,7,2021-06-20,R,0
Pfizer,7,7,2021-06-21,D1,40148
Pfizer,7,7,2021-06-21,D2,12
Pfizer,7,7,2021-06-21,DU,0
Pfizer,7,7,2021-06-21,R,0
Pfizer,7,7,2021-06-22,D1,39389
Pfizer,7,7,2021-06-22,D2,10
Pfizer,7,7,2021-06-22,DU,0
Pfizer,7,7,2021-06-22,R,11
Pfizer,7,7,2021-06-23,D1,21070
Pfizer,7,7,2021-06-23,D2,5
Pfizer,7,7,2021-06-23,DU,0
Pfizer,7,7,2021-06-23,R,1
Pfizer,7,7,2021-06-24,D1,27901
Pfizer,7,7,2021-06-24,D2,7
Pfizer,7,7,2021-06-24,DU,0
Pfizer,7,7,2021-06-24,R,0
Pfizer,7,7,2021-06-25,D1,28656
Pfizer,7,7,2021-06-25,D2,16
Pfizer,7,7,2021-06-25,DU,0
Pfizer,7,7,2021-06-25,R,0
Pfizer,7,7,2021-06-26,D1,19758
Pfizer,7,7,2021-06-26,D2,2
Pfizer,7,7,2021-06-26,DU,0
Pfizer,7,7,2021-06-26,R,0
Pfizer,7,7,2021-06-27,D1,581
Pfizer,7,7,2021-06-27,D2,2
Pfizer,7,7,2021-06-27,DU,0
Pfizer,7,7,2021-06-27,R,1
Pfizer,7,7,2021-06-28,D1,14766
Pfizer,7,7,2021-06-28,D2,13
Pfizer,7,7,2021-06-28,DU,0
Pfizer,7,7,2021-06-28,R,1
Pfizer,7,7,2021-06-29,D1,7781
Pfizer,7,7,2021-06-29,D2,5
Pfizer,7,7,2021-06-29,DU,0
Pfizer,7,7,2021-06-29,R,1
Pfizer,7,7,2021-06-30,D1,5722
Pfizer,7,7,2021-06-30,D2,6
Pfizer,7,7,2021-06-30,DU,0
Pfizer,7,7,2021-06-30,R,0
Pfizer,7,7,2021-07-01,D1,3487
Pfizer,7,7,2021-07-01,D2,10
Pfizer,7,7,2021-07-01,DU,0
Pfizer,7,7,2021-07-01,R,0
Pfizer,7,7,2021-07-02,D1,4397
Pfizer,7,7,2021-07-02,D2,3
Pfizer,7,7,2021-07-02,DU,2
Pfizer,7,7,2021-07-02,R,1
Pfizer,7,7,2021-07-03,D1,1880
Pfizer,7,7,2021-07-03,D2,3
Pfizer,7,7,2021-07-03,DU,0
Pfizer,7,7,2021-07-03,R,0
Pfizer,7,7,2021-07-04,D1,145
Pfizer,7,7,2021-07-04,D2,0
Pfizer,7,7,2021-07-04,DU,0
Pfizer,7,7,2021-07-04,R,0
Pfizer,7,7,2021-07-05,D1,6652
Pfizer,7,7,2021-07-05,D2,8
Pfizer,7,7,2021-07-05,DU,0
Pfizer,7,7,2021-07-05,R,0
Pfizer,7,7,2021-07-06,D1,5140
Pfizer,7,7,2021-07-06,D2,4
Pfizer,7,7,2021-07-06,DU,0
Pfizer,7,7,2021-07-06,R,1
Pfizer,7,7,2021-07-07,D1,5415
Pfizer,7,7,2021-07-07,D2,12
Pfizer,7,7,2021-07-07,DU,0
Pfizer,7,7,2021-07-07,R,0
Pfizer,7,7,2021-07-08,D1,6588
Pfizer,7,7,2021-07-08,D2,11
Pfizer,7,7,2021-07-08,DU,0
Pfizer,7,7,2021-07-08,R,0
Pfizer,7,7,2021-07-09,D1,3924
Pfizer,7,7,2021-07-09,D2,6
Pfizer,7,7,2021-07-09,DU,0
Pfizer,7,7,2021-07-09,R,0
Pfizer,7,7,2021-07-10,D1,981
Pfizer,7,7,2021-07-10,D2,4
Pfizer,7,7,2021-07-10,DU,0
Pfizer,7,7,2021-07-10,R,1
Pfizer,7,7,2021-07-11,D1,53
Pfizer,7,7,2021-07-11,D2,0
Pfizer,7,7,2021-07-11,DU,0
Pfizer,7,7,2021-07-11,R,0
Pfizer,7,7,2021-07-12,D1,3115
Pfizer,7,7,2021-07-12,D2,15
Pfizer,7,7,2021-07-12,DU,0
Pfizer,7,7,2021-07-12,R,1
Pfizer,7,7,2021-07-13,D1,2224
Pfizer,7,7,2021-07-13,D2,5
Pfizer,7,7,2021-07-13,DU,0
Pfizer,7,7,2021-07-13,R,0
Pfizer,7,7,2021-07-14,D1,5042
Pfizer,7,7,2021-07-14,D2,10
Pfizer,7,7,2021-07-14,DU,0
Pfizer,7,7,2021-07-14,R,0
Pfizer,7,7,2021-07-15,D1,6164
Pfizer,7,7,2021-07-15,D2,9
Pfizer,7,7,2021-07-15,DU,0
Pfizer,7,7,2021-07-15,R,1
Pfizer,7,7,2021-07-16,D1,3640
Pfizer,7,7,2021-07-16,D2,11
Pfizer,7,7,2021-07-16,DU,0
Pfizer,7,7,2021-07-16,R,2
Pfizer,7,7,2021-07-17,D1,3078
Pfizer,7,7,2021-07-17,D2,2
Pfizer,7,7,2021-07-17,DU,0
Pfizer,7,7,2021-07-17,R,0
Pfizer,7,7,2021-07-18,D1,118
Pfizer,7,7,2021-07-18,D2,1
Pfizer,7,7,2021-07-18,DU,0
Pfizer,7,7,2021-07-18,R,0
Pfizer,7,7,2021-07-19,D1,1223
Pfizer,7,7,2021-07-19,D2,10
Pfizer,7,7,2021-07-19,DU,0
Pfizer,7,7,2021-07-19,R,0
Pfizer,7,7,2021-07-20,D1,773
Pfizer,7,7,2021-07-20,D2,2
Pfizer,7,7,2021-07-20,DU,0
Pfizer,7,7,2021-07-20,R,0
Pfizer,7,7,2021-07-21,D1,382
Pfizer,7,7,2021-07-21,D2,4
Pfizer,7,7,2021-07-21,DU,0
Pfizer,7,7,2021-07-21,R,0
Pfizer,7,7,2021-07-22,D1,687
Pfizer,7,7,2021-07-22,D2,21
Pfizer,7,7,2021-07-22,DU,0
Pfizer,7,7,2021-07-22,R,1
Pfizer,7,7,2021-07-23,D1,787
Pfizer,7,7,2021-07-23,D2,7
Pfizer,7,7,2021-07-23,DU,0
Pfizer,7,7,2021-07-23,R,1
Pfizer,7,7,2021-07-24,D1,556
Pfizer,7,7,2021-07-24,D2,5
Pfizer,7,7,2021-07-24,DU,0
Pfizer,7,7,2021-07-24,R,0
Pfizer,7,7,2021-07-25,D1,25
Pfizer,7,7,2021-07-25,D2,0
Pfizer,7,7,2021-07-25,DU,0
Pfizer,7,7,2021-07-25,R,0
Pfizer,7,7,2021-07-26,D1,635
Pfizer,7,7,2021-07-26,D2,5
Pfizer,7,7,2021-07-26,DU,0
Pfizer,7,7,2021-07-26,R,0
Pfizer,7,7,2021-07-27,D1,1710
Pfizer,7,7,2021-07-27,D2,15
Pfizer,7,7,2021-07-27,DU,0
Pfizer,7,7,2021-07-27,R,1
Pfizer,7,7,2021-07-28,D1,467
Pfizer,7,7,2021-07-28,D2,24
Pfizer,7,7,2021-07-28,DU,0
Pfizer,7,7,2021-07-28,R,0
Pfizer,7,7,2021-07-29,D1,1062
Pfizer,7,7,2021-07-29,D2,527
Pfizer,7,7,2021-07-29,DU,0
Pfizer,7,7,2021-07-29,R,0
Pfizer,7,7,2021-07-30,D1,1581
Pfizer,7,7,2021-07-30,D2,205
Pfizer,7,7,2021-07-30,DU,0
Pfizer,7,7,2021-07-30,R,1
Pfizer,7,7,2021-07-31,D1,484
Pfizer,7,7,2021-07-31,D2,72
Pfizer,7,7,2021-07-31,DU,0
Pfizer,7,7,2021-07-31,R,0
Pfizer,7,7,2021-08-01,D1,32
Pfizer,7,7,2021-08-01,D2,5
Pfizer,7,7,2021-08-01,DU,0
Pfizer,7,7,2021-08-01,R,0
Pfizer,7,7,2021-08-02,D1,840
Pfizer,7,7,2021-08-02,D2,201
Pfizer,7,7,2021-08-02,DU,0
Pfizer,7,7,2021-08-02,R,2
Pfizer,7,7,2021-08-03,D1,840
Pfizer,7,7,2021-08-03,D2,196
Pfizer,7,7,2021-08-03,DU,0
Pfizer,7,7,2021-08-03,R,2
Pfizer,7,7,2021-08-04,D1,886
Pfizer,7,7,2021-08-04,D2,264
Pfizer,7,7,2021-08-04,DU,0
Pfizer,7,7,2021-08-04,R,2
Pfizer,7,7,2021-08-05,D1,759
Pfizer,7,7,2021-08-05,D2,1249
Pfizer,7,7,2021-08-05,DU,0
Pfizer,7,7,2021-08-05,R,3
Pfizer,7,7,2021-08-06,D1,1450
Pfizer,7,7,2021-08-06,D2,57142
Pfizer,7,7,2021-08-06,DU,0
Pfizer,7,7,2021-08-06,R,6
Pfizer,7,7,2021-08-07,D1,687
Pfizer,7,7,2021-08-07,D2,16719
Pfizer,7,7,2021-08-07,DU,0
Pfizer,7,7,2021-08-07,R,0
Pfizer,7,7,2021-08-08,D1,18
Pfizer,7,7,2021-08-08,D2,42
Pfizer,7,7,2021-08-08,DU,0
Pfizer,7,7,2021-08-08,R,0
Pfizer,7,7,2021-08-09,D1,1224
Pfizer,7,7,2021-08-09,D2,23924
Pfizer,7,7,2021-08-09,DU,0
Pfizer,7,7,2021-08-09,R,4
Pfizer,7,7,2021-08-10,D1,1089
Pfizer,7,7,2021-08-10,D2,18931
Pfizer,7,7,2021-08-10,DU,0
Pfizer,7,7,2021-08-10,R,6
Pfizer,7,7,2021-08-11,D1,1064
Pfizer,7,7,2021-08-11,D2,14326
Pfizer,7,7,2021-08-11,DU,0
Pfizer,7,7,2021-08-11,R,0
Pfizer,7,7,2021-08-12,D1,1313
Pfizer,7,7,2021-08-12,D2,7168
Pfizer,7,7,2021-08-12,DU,0
Pfizer,7,7,2021-08-12,R,5
Pfizer,7,7,2021-08-13,D1,2422
Pfizer,7,7,2021-08-13,D2,3981
Pfizer,7,7,2021-08-13,DU,0
Pfizer,7,7,2021-08-13,R,2
Pfizer,7,7,2021-08-14,D1,1868
Pfizer,7,7,2021-08-14,D2,3123
Pfizer,7,7,2021-08-14,DU,0
Pfizer,7,7,2021-08-14,R,1
Pfizer,7,7,2021-08-15,D1,771
Pfizer,7,7,2021-08-15,D2,1011
Pfizer,7,7,2021-08-15,DU,0
Pfizer,7,7,2021-08-15,R,0
Pfizer,7,7,2021-08-16,D1,1507
Pfizer,7,7,2021-08-16,D2,3349
Pfizer,7,7,2021-08-16,DU,0
Pfizer,7,7,2021-08-16,R,4
Pfizer,7,7,2021-08-17,D1,1069
Pfizer,7,7,2021-08-17,D2,11208
Pfizer,7,7,2021-08-17,DU,0
Pfizer,7,7,2021-08-17,R,12
Pfizer,7,7,2021-08-18,D1,761
Pfizer,7,7,2021-08-18,D2,11754
Pfizer,7,7,2021-08-18,DU,0
Pfizer,7,7,2021-08-18,R,5
Pfizer,7,7,2021-08-19,D1,1167
Pfizer,7,7,2021-08-19,D2,10362
Pfizer,7,7,2021-08-19,DU,0
Pfizer,7,7,2021-08-19,R,0
Pfizer,7,7,2021-08-20,D1,507
Pfizer,7,7,2021-08-20,D2,5125
Pfizer,7,7,2021-08-20,DU,0
Pfizer,7,7,2021-08-20,R,1
Pfizer,7,7,2021-08-21,D1,699
Pfizer,7,7,2021-08-21,D2,813
Pfizer,7,7,2021-08-21,DU,0
Pfizer,7,7,2021-08-21,R,6
Pfizer,7,7,2021-08-22,D1,107
Pfizer,7,7,2021-08-22,D2,18
Pfizer,7,7,2021-08-22,DU,0
Pfizer,7,7,2021-08-22,R,2
Pfizer,7,7,2021-08-23,D1,365
Pfizer,7,7,2021-08-23,D2,2547
Pfizer,7,7,2021-08-23,DU,0
Pfizer,7,7,2021-08-23,R,0
Pfizer,7,7,2021-08-24,D1,342
Pfizer,7,7,2021-08-24,D2,1702
Pfizer,7,7,2021-08-24,DU,0
Pfizer,7,7,2021-08-24,R,2
Pfizer,7,7,2021-08-25,D1,419
Pfizer,7,7,2021-08-25,D2,5052
Pfizer,7,7,2021-08-25,DU,0
Pfizer,7,7,2021-08-25,R,2
Pfizer,7,7,2021-08-26,D1,329
Pfizer,7,7,2021-08-26,D2,3775
Pfizer,7,7,2021-08-26,DU,0
Pfizer,7,7,2021-08-26,R,0
Pfizer,7,7,2021-08-27,D1,298
Pfizer,7,7,2021-08-27,D2,3570
Pfizer,7,7,2021-08-27,DU,0
Pfizer,7,7,2021-08-27,R,0
Pfizer,7,7,2021-08-28,D1,119
Pfizer,7,7,2021-08-28,D2,1949
Pfizer,7,7,2021-08-28,DU,0
Pfizer,7,7,2021-08-28,R,6
Pfizer,7,7,2021-08-29,D1,57
Pfizer,7,7,2021-08-29,D2,63
Pfizer,7,7,2021-08-29,DU,0
Pfizer,7,7,2021-08-29,R,2
Pfizer,7,7,2021-08-30,D1,694
Pfizer,7,7,2021-08-30,D2,4061
Pfizer,7,7,2021-08-30,DU,0
Pfizer,7,7,2021-08-30,R,3
Pfizer,7,7,2021-08-31,D1,902
Pfizer,7,7,2021-08-31,D2,4518
Pfizer,7,7,2021-08-31,DU,0
Pfizer,7,7,2021-08-31,R,1
Pfizer,7,7,2021-09-01,D1,803
Pfizer,7,7,2021-09-01,D2,4514
Pfizer,7,7,2021-09-01,DU,0
Pfizer,7,7,2021-09-01,R,1
Pfizer,7,7,2021-09-02,D1,692
Pfizer,7,7,2021-09-02,D2,4991
Pfizer,7,7,2021-09-02,DU,0
Pfizer,7,7,2021-09-02,R,3
Pfizer,7,7,2021-09-03,D1,670
Pfizer,7,7,2021-09-03,D2,8545
Pfizer,7,7,2021-09-03,DU,0
Pfizer,7,7,2021-09-03,R,0
Pfizer,7,7,2021-09-04,D1,138
Pfizer,7,7,2021-09-04,D2,3341
Pfizer,7,7,2021-09-04,DU,0
Pfizer,7,7,2021-09-04,R,3
Pfizer,7,7,2021-09-05,D1,12
Pfizer,7,7,2021-09-05,D2,134
Pfizer,7,7,2021-09-05,DU,0
Pfizer,7,7,2021-09-05,R,0
Pfizer,7,7,2021-09-06,D1,181
Pfizer,7,7,2021-09-06,D2,17636
Pfizer,7,7,2021-09-06,DU,0
Pfizer,7,7,2021-09-06,R,11
Pfizer,7,7,2021-09-07,D1,30
Pfizer,7,7,2021-09-07,D2,1443
Pfizer,7,7,2021-09-07,DU,0
Pfizer,7,7,2021-09-07,R,0
Pfizer,7,7,2021-09-08,D1,286
Pfizer,7,7,2021-09-08,D2,32301
Pfizer,7,7,2021-09-08,DU,0
Pfizer,7,7,2021-09-08,R,8
Pfizer,7,7,2021-09-09,D1,255
Pfizer,7,7,2021-09-09,D2,20108
Pfizer,7,7,2021-09-09,DU,0
Pfizer,7,7,2021-09-09,R,12
Pfizer,7,7,2021-09-10,D1,292
Pfizer,7,7,2021-09-10,D2,13173
Pfizer,7,7,2021-09-10,DU,0
Pfizer,7,7,2021-09-10,R,16
Pfizer,7,7,2021-09-11,D1,119
Pfizer,7,7,2021-09-11,D2,16070
Pfizer,7,7,2021-09-11,DU,0
Pfizer,7,7,2021-09-11,R,5
Pfizer,7,7,2021-09-12,D1,25
Pfizer,7,7,2021-09-12,D2,4961
Pfizer,7,7,2021-09-12,DU,0
Pfizer,7,7,2021-09-12,R,3
Pfizer,7,7,2021-09-13,D1,552
Pfizer,7,7,2021-09-13,D2,94332
Pfizer,7,7,2021-09-13,DU,0
Pfizer,7,7,2021-09-13,R,11
Pfizer,7,7,2021-09-14,D1,578
Pfizer,7,7,2021-09-14,D2,118837
Pfizer,7,7,2021-09-14,DU,0
Pfizer,7,7,2021-09-14,R,25
Pfizer,7,7,2021-09-15,D1,521
Pfizer,7,7,2021-09-15,D2,81531
Pfizer,7,7,2021-09-15,DU,0
Pfizer,7,7,2021-09-15,R,77
Pfizer,7,7,2021-09-16,D1,547
Pfizer,7,7,2021-09-16,D2,65734
Pfizer,7,7,2021-09-16,DU,0
Pfizer,7,7,2021-09-16,R,86
Pfizer,7,7,2021-09-17,D1,555
Pfizer,7,7,2021-09-17,D2,52345
Pfizer,7,7,2021-09-17,DU,0
Pfizer,7,7,2021-09-17,R,139
Pfizer,7,7,2021-09-18,D1,127
Pfizer,7,7,2021-09-18,D2,20159
Pfizer,7,7,2021-09-18,DU,0
Pfizer,7,7,2021-09-18,R,16
Pfizer,7,7,2021-09-19,D1,15
Pfizer,7,7,2021-09-19,D2,805
Pfizer,7,7,2021-09-19,DU,0
Pfizer,7,7,2021-09-19,R,1
Pfizer,7,7,2021-09-20,D1,488
Pfizer,7,7,2021-09-20,D2,34377
Pfizer,7,7,2021-09-20,DU,0
Pfizer,7,7,2021-09-20,R,630
Pfizer,7,7,2021-09-21,D1,452
Pfizer,7,7,2021-09-21,D2,31428
Pfizer,7,7,2021-09-21,DU,0
Pfizer,7,7,2021-09-21,R,513
Pfizer,7,7,2021-09-22,D1,524
Pfizer,7,7,2021-09-22,D2,29079
Pfizer,7,7,2021-09-22,DU,0
Pfizer,7,7,2021-09-22,R,554
Pfizer,7,7,2021-09-23,D1,312
Pfizer,7,7,2021-09-23,D2,18512
Pfizer,7,7,2021-09-23,DU,0
Pfizer,7,7,2021-09-23,R,643
Pfizer,7,7,2021-09-24,D1,302
Pfizer,7,7,2021-09-24,D2,21009
Pfizer,7,7,2021-09-24,DU,0
Pfizer,7,7,2021-09-24,R,674
Pfizer,7,7,2021-09-25,D1,121
Pfizer,7,7,2021-09-25,D2,8118
Pfizer,7,7,2021-09-25,DU,0
Pfizer,7,7,2021-09-25,R,197
Pfizer,7,7,2021-09-26,D1,13
Pfizer,7,7,2021-09-26,D2,224
Pfizer,7,7,2021-09-26,DU,0
Pfizer,7,7,2021-09-26,R,23
Pfizer,7,7,2021-09-27,D1,363
Pfizer,7,7,2021-09-27,D2,18745
Pfizer,7,7,2021-09-27,DU,0
Pfizer,7,7,2021-09-27,R,819
Pfizer,7,7,2021-09-28,D1,320
Pfizer,7,7,2021-09-28,D2,20682
Pfizer,7,7,2021-09-28,DU,0
Pfizer,7,7,2021-09-28,R,1064
Pfizer,7,7,2021-09-29,D1,242
Pfizer,7,7,2021-09-29,D2,15238
Pfizer,7,7,2021-09-29,DU,0
Pfizer,7,7,2021-09-29,R,1152
Pfizer,7,7,2021-09-30,D1,220
Pfizer,7,7,2021-09-30,D2,10346
Pfizer,7,7,2021-09-30,DU,0
Pfizer,7,7,2021-09-30,R,1194
Pfizer,7,7,2021-10-01,D1,219
Pfizer,7,7,2021-10-01,D2,8374
Pfizer,7,7,2021-10-01,DU,0
Pfizer,7,7,2021-10-01,R,1062
Pfizer,7,7,2021-10-02,D1,249
Pfizer,7,7,2021-10-02,D2,8740
Pfizer,7,7,2021-10-02,DU,2
Pfizer,7,7,2021-10-02,R,2535
Pfizer,7,7,2021-10-03,D1,8
Pfizer,7,7,2021-10-03,D2,102
Pfizer,7,7,2021-10-03,DU,0
Pfizer,7,7,2021-10-03,R,52
Pfizer,7,7,2021-10-04,D1,225
Pfizer,7,7,2021-10-04,D2,8663
Pfizer,7,7,2021-10-04,DU,0
Pfizer,7,7,2021-10-04,R,12495
Pfizer,7,7,2021-10-05,D1,276
Pfizer,7,7,2021-10-05,D2,8012
Pfizer,7,7,2021-10-05,DU,0
Pfizer,7,7,2021-10-05,R,13999
Pfizer,7,7,2021-10-06,D1,418
Pfizer,7,7,2021-10-06,D2,6387
Pfizer,7,7,2021-10-06,DU,0
Pfizer,7,7,2021-10-06,R,13228
Pfizer,7,7,2021-10-07,D1,422
Pfizer,7,7,2021-10-07,D2,5435
Pfizer,7,7,2021-10-07,DU,0
Pfizer,7,7,2021-10-07,R,11040
Pfizer,7,7,2021-10-08,D1,424
Pfizer,7,7,2021-10-08,D2,4407
Pfizer,7,7,2021-10-08,DU,0
Pfizer,7,7,2021-10-08,R,9435
Pfizer,7,7,2021-10-09,D1,122
Pfizer,7,7,2021-10-09,D2,2345
Pfizer,7,7,2021-10-09,DU,0
Pfizer,7,7,2021-10-09,R,1623
Pfizer,7,7,2021-10-10,D1,19
Pfizer,7,7,2021-10-10,D2,57
Pfizer,7,7,2021-10-10,DU,0
Pfizer,7,7,2021-10-10,R,230
Pfizer,7,7,2021-10-11,D1,88
Pfizer,7,7,2021-10-11,D2,681
Pfizer,7,7,2021-10-11,DU,0
Pfizer,7,7,2021-10-11,R,1188
Pfizer,7,7,2021-10-12,D1,47
Pfizer,7,7,2021-10-12,D2,141
Pfizer,7,7,2021-10-12,DU,0
Pfizer,7,7,2021-10-12,R,366
Pfizer,7,7,2021-10-13,D1,479
Pfizer,7,7,2021-10-13,D2,3765
Pfizer,7,7,2021-10-13,DU,0
Pfizer,7,7,2021-10-13,R,5459
Pfizer,7,7,2021-10-14,D1,405
Pfizer,7,7,2021-10-14,D2,3497
Pfizer,7,7,2021-10-14,DU,0
Pfizer,7,7,2021-10-14,R,6662
Pfizer,7,7,2021-10-15,D1,494
Pfizer,7,7,2021-10-15,D2,3012
Pfizer,7,7,2021-10-15,DU,0
Pfizer,7,7,2021-10-15,R,5502
Pfizer,7,7,2021-10-16,D1,401
Pfizer,7,7,2021-10-16,D2,2487
Pfizer,7,7,2021-10-16,DU,0
Pfizer,7,7,2021-10-16,R,2751
Pfizer,7,7,2021-10-17,D1,16
Pfizer,7,7,2021-10-17,D2,61
Pfizer,7,7,2021-10-17,DU,0
Pfizer,7,7,2021-10-17,R,135
Pfizer,7,7,2021-10-18,D1,423
Pfizer,7,7,2021-10-18,D2,2696
Pfizer,7,7,2021-10-18,DU,0
Pfizer,7,7,2021-10-18,R,3229
Pfizer,7,7,2021-10-19,D1,517
Pfizer,7,7,2021-10-19,D2,3074
Pfizer,7,7,2021-10-19,DU,0
Pfizer,7,7,2021-10-19,R,4172
Pfizer,7,7,2021-10-20,D1,467
Pfizer,7,7,2021-10-20,D2,2990
Pfizer,7,7,2021-10-20,DU,10
Pfizer,7,7,2021-10-20,R,3977
Pfizer,7,7,2021-10-21,D1,496
Pfizer,7,7,2021-10-21,D2,2802
Pfizer,7,7,2021-10-21,DU,0
Pfizer,7,7,2021-10-21,R,3565
Pfizer,7,7,2021-10-22,D1,479
Pfizer,7,7,2021-10-22,D2,2852
Pfizer,7,7,2021-10-22,DU,2
Pfizer,7,7,2021-10-22,R,4365
Pfizer,7,7,2021-10-23,D1,221
Pfizer,7,7,2021-10-23,D2,962
Pfizer,7,7,2021-10-23,DU,0
Pfizer,7,7,2021-10-23,R,1168
Pfizer,7,7,2021-10-24,D1,18
Pfizer,7,7,2021-10-24,D2,31
Pfizer,7,7,2021-10-24,DU,0
Pfizer,7,7,2021-10-24,R,85
Pfizer,7,7,2021-10-25,D1,492
Pfizer,7,7,2021-10-25,D2,2807
Pfizer,7,7,2021-10-25,DU,0
Pfizer,7,7,2021-10-25,R,4130
Pfizer,7,7,2021-10-26,D1,494
Pfizer,7,7,2021-10-26,D2,2200
Pfizer,7,7,2021-10-26,DU,0
Pfizer,7,7,2021-10-26,R,4890
Pfizer,7,7,2021-10-27,D1,486
Pfizer,7,7,2021-10-27,D2,2156
Pfizer,7,7,2021-10-27,DU,0
Pfizer,7,7,2021-10-27,R,5312
Pfizer,7,7,2021-10-28,D1,423
Pfizer,7,7,2021-10-28,D2,1481
Pfizer,7,7,2021-10-28,DU,0
Pfizer,7,7,2021-10-28,R,6100
Pfizer,7,7,2021-10-29,D1,298
Pfizer,7,7,2021-10-29,D2,889
Pfizer,7,7,2021-10-29,DU,0
Pfizer,7,7,2021-10-29,R,4005
Pfizer,7,7,2021-10-30,D1,112
Pfizer,7,7,2021-10-30,D2,375
Pfizer,7,7,2021-10-30,DU,0
Pfizer,7,7,2021-10-30,R,1131
Pfizer,7,7,2021-10-31,D1,12
Pfizer,7,7,2021-10-31,D2,34
Pfizer,7,7,2021-10-31,DU,0
Pfizer,7,7,2021-10-31,R,124
Pfizer,7,7,2021-11-01,D1,70
Pfizer,7,7,2021-11-01,D2,228
Pfizer,7,7,2021-11-01,DU,0
Pfizer,7,7,2021-11-01,R,1785
Pfizer,7,7,2021-11-02,D1,25
Pfizer,7,7,2021-11-02,D2,87
Pfizer,7,7,2021-11-02,DU,0
Pfizer,7,7,2021-11-02,R,1832
Pfizer,7,7,2021-11-03,D1,465
Pfizer,7,7,2021-11-03,D2,1953
Pfizer,7,7,2021-11-03,DU,0
Pfizer,7,7,2021-11-03,R,5410
Pfizer,7,7,2021-11-04,D1,393
Pfizer,7,7,2021-11-04,D2,1695
Pfizer,7,7,2021-11-04,DU,0
Pfizer,7,7,2021-11-04,R,5041
Pfizer,7,7,2021-11-05,D1,438
Pfizer,7,7,2021-11-05,D2,1798
Pfizer,7,7,2021-11-05,DU,0
Pfizer,7,7,2021-11-05,R,5649
Pfizer,7,7,2021-11-06,D1,132
Pfizer,7,7,2021-11-06,D2,598
Pfizer,7,7,2021-11-06,DU,0
Pfizer,7,7,2021-11-06,R,1554
Pfizer,7,7,2021-11-07,D1,15
Pfizer,7,7,2021-11-07,D2,27
Pfizer,7,7,2021-11-07,DU,0
Pfizer,7,7,2021-11-07,R,122
Pfizer,7,7,2021-11-08,D1,336
Pfizer,7,7,2021-11-08,D2,1660
Pfizer,7,7,2021-11-08,DU,0
Pfizer,7,7,2021-11-08,R,4174
Pfizer,7,7,2021-11-09,D1,346
Pfizer,7,7,2021-11-09,D2,1383
Pfizer,7,7,2021-11-09,DU,0
Pfizer,7,7,2021-11-09,R,4874
Pfizer,7,7,2021-11-10,D1,268
Pfizer,7,7,2021-11-10,D2,987
Pfizer,7,7,2021-11-10,DU,0
Pfizer,7,7,2021-11-10,R,3307
Pfizer,7,7,2021-11-11,D1,420
Pfizer,7,7,2021-11-11,D2,1378
Pfizer,7,7,2021-11-11,DU,12
Pfizer,7,7,2021-11-11,R,4181
Pfizer,7,7,2021-11-12,D1,375
Pfizer,7,7,2021-11-12,D2,1281
Pfizer,7,7,2021-11-12,DU,0
Pfizer,7,7,2021-11-12,R,4688
Pfizer,7,7,2021-11-13,D1,163
Pfizer,7,7,2021-11-13,D2,508
Pfizer,7,7,2021-11-13,DU,0
Pfizer,7,7,2021-11-13,R,1582
Pfizer,7,7,2021-11-14,D1,13
Pfizer,7,7,2021-11-14,D2,32
Pfizer,7,7,2021-11-14,DU,0
Pfizer,7,7,2021-11-14,R,231
Pfizer,7,7,2021-11-15,D1,39
Pfizer,7,7,2021-11-15,D2,108
Pfizer,7,7,2021-11-15,DU,0
Pfizer,7,7,2021-11-15,R,663
Pfizer,7,7,2021-11-16,D1,400
Pfizer,7,7,2021-11-16,D2,869
Pfizer,7,7,2021-11-16,DU,0
Pfizer,7,7,2021-11-16,R,8422
Pfizer,7,7,2021-11-17,D1,343
Pfizer,7,7,2021-11-17,D2,1000
Pfizer,7,7,2021-11-17,DU,0
Pfizer,7,7,2021-11-17,R,9570
Pfizer,7,7,2021-11-18,D1,367
Pfizer,7,7,2021-11-18,D2,33
Pfizer,7,7,2021-11-18,DU,0
Pfizer,7,7,2021-11-18,R,10868
Pfizer,7,7,2021-11-19,D1,256
Pfizer,7,7,2021-11-19,D2,28
Pfizer,7,7,2021-11-19,DU,0
Pfizer,7,7,2021-11-19,R,9476
Pfizer,7,7,2021-11-20,D1,245
Pfizer,7,7,2021-11-20,D2,11
Pfizer,7,7,2021-11-20,DU,0
Pfizer,7,7,2021-11-20,R,9067
Pfizer,7,7,2021-11-21,D1,19
Pfizer,7,7,2021-11-21,D2,0
